dialogue,person_scene,series,episode,episode_name_only
 Howard and Bernadette’s House.,Scene,9.0,1.0,The Matrimonial Momentum
 We’re good.,Leonard,9.0,1.0,The Matrimonial Momentum
" Yeah. I mean, not like our wedding beautiful.",Howard,9.0,1.0,The Matrimonial Momentum
" Aw, that was beautiful.",Bernadette,9.0,1.0,The Matrimonial Momentum
 Howard and Bernadette’s house.,Scene,9.0,1.0,The Matrimonial Momentum
 I do.,Leonard,9.0,1.0,The Matrimonial Momentum
 He loves that movie.,Penny,9.0,1.0,The Matrimonial Momentum
 Is that the song from Toy Story?,Official,9.0,1.0,The Matrimonial Momentum
" Right. Um, okay. Leonard, I mean, you’re not only the love of my life. I mean, you’re my best friend, and, you’ve got a friend in me. You got troubles. I got ’em, too. There isn’t anything I wouldn’t do for you. We stick together, and we can see it through, ’cause you’ve got a friend in me.",Penny,9.0,1.0,The Matrimonial Momentum
 Penny?,Official,9.0,1.0,The Matrimonial Momentum
 Wow.,Penny,9.0,1.0,The Matrimonial Momentum
" Penny, we are made of particles that have existed since the moment the universe began. I like to think those atoms travelled 14 billion years through time and space to create us, so that we could be together and make each other whole.",Leonard,9.0,1.0,The Matrimonial Momentum
" No, no, no, go ahead. I’ll come up with something mushy, you’ll cry, we got this.",Penny,9.0,1.0,The Matrimonial Momentum
 It’s okay. I don’t have to say them.,Leonard,9.0,1.0,The Matrimonial Momentum
" Well, I don’t have any. You’re kind of making me look bad.",Penny,9.0,1.0,The Matrimonial Momentum
 Yeah.,Leonard,9.0,1.0,The Matrimonial Momentum
 No. You wrote vows?,Penny,9.0,1.0,The Matrimonial Momentum
 Yes.,Leonard,9.0,1.0,The Matrimonial Momentum
" Okay, let’s do it. You gonna make it?",Penny,9.0,1.0,The Matrimonial Momentum
 Who do you think carries Sheldon to bed when he falls asleep in front of the TV?,Leonard,9.0,1.0,The Matrimonial Momentum
 Can you?,Penny,9.0,1.0,The Matrimonial Momentum
" No, no, no. Hang on. I believe I’m supposed to carry you across the threshold.",Leonard,9.0,1.0,The Matrimonial Momentum
 Hotel corridor.,Scene,9.0,1.0,The Matrimonial Momentum
 We’ll say it was beautiful in the comment section.,Howard,9.0,1.0,The Matrimonial Momentum
" Yeah, I’m so glad you guys could watch.",Leonard,9.0,1.0,The Matrimonial Momentum
 We did it.,Penny,9.0,1.0,The Matrimonial Momentum
" Yeah. Come on, I’ll give you a ride.",Raj,9.0,1.0,The Matrimonial Momentum
 Will someone take me home?,Sheldon,9.0,1.0,The Matrimonial Momentum
 Amy.,Bernadette,9.0,1.0,The Matrimonial Momentum
" You know what, Sheldon, you’ve made this really easy. You’re immature, you’re selfish, you just insulted me to my face. I don’t need any more time to think. We’re broken up.",Amy,9.0,1.0,The Matrimonial Momentum
" Well, you should think fast, because men can sire offspring their entire lives, but those eggs you’re toting around have a sell-by date.",Sheldon,9.0,1.0,The Matrimonial Momentum
 It’s because you’re not giving me any space to think.,Amy,9.0,1.0,The Matrimonial Momentum
" Amy, I don’t understand, are we broken up or not? It’s like you can’t make up your mind.",Sheldon,9.0,1.0,The Matrimonial Momentum
" No, we totally won.",Bernadette,9.0,1.0,The Matrimonial Momentum
" What do you mean, every time you see her?",Penny,9.0,1.0,The Matrimonial Momentum
 Yes. I felt guilty as soon as it happened. I feel guilty every time I see her.,Leonard,9.0,1.0,The Matrimonial Momentum
 Did you feel guilty after kissing her?,Penny,9.0,1.0,The Matrimonial Momentum
" No, she had dental insurance.",Leonard,9.0,1.0,The Matrimonial Momentum
 Did you feel guilty?,Penny,9.0,1.0,The Matrimonial Momentum
" Yeah. Okay, listen. If you’re imagining that it was sexy, it wasn’t. We, we were both drunk, and she smelled like an ashtray. The boat was moving a lot, so I chipped her tooth.",Leonard,9.0,1.0,The Matrimonial Momentum
 You’re right. Just forget it.,Penny,9.0,1.0,The Matrimonial Momentum
" Oh, no. No, come on. I have a friend in you. You said so.",Leonard,9.0,1.0,The Matrimonial Momentum
" It’s just, when we were kissing, I couldn’t help but picture you with that other girl.",Penny,9.0,1.0,The Matrimonial Momentum
 Just tell me.,Leonard,9.0,1.0,The Matrimonial Momentum
 Yeah. I guess.,Penny,9.0,1.0,The Matrimonial Momentum
 Everything all right?,Leonard,9.0,1.0,The Matrimonial Momentum
" Well, the night is still young.",Penny,9.0,1.0,The Matrimonial Momentum
" Thank you. Finally, there’s a Mrs. Hofstadter who isn’t disappointed in me.",Leonard,9.0,1.0,The Matrimonial Momentum
 Nicely done.,Penny,9.0,1.0,The Matrimonial Momentum
 I’m okay.,Leonard,9.0,1.0,The Matrimonial Momentum
" Well, let’s not be hasty. Are you sure it’s over for good?",Cooper,9.0,1.0,The Matrimonial Momentum
" No, I’ll be okay. But I think that I’d like to send the ring back to you.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Oh, Shelly.",Cooper,9.0,1.0,The Matrimonial Momentum
 She broke up with me.,Sheldon,9.0,1.0,The Matrimonial Momentum
" Oh, what’s going on?",Cooper,9.0,1.0,The Matrimonial Momentum
 I just wanted to let you know that you can remove Amy from your nightly prayers. Unless you’re open to praying for a beehive to fall on her head.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Shelly! How’s my baby doing?,Cooper,9.0,1.0,The Matrimonial Momentum
" Hello, Mother.",phone),9.0,1.0,The Matrimonial Momentum
 The apartment.,Scene,9.0,1.0,The Matrimonial Momentum
" No, of course not. Okay, look, instead of fighting, why don’t we dim the lights, um, get naked and make a baby? I was trying to lighten the mood. It’s not easy. You try it.",Leonard,9.0,1.0,The Matrimonial Momentum
" Oh, okay. So you’re saying this is my fault?",Penny,9.0,1.0,The Matrimonial Momentum
" I wanted to tell you in the car, but you told me to stop talking",Leonard,9.0,1.0,The Matrimonial Momentum
 You work with her? How could you not tell me that?,Penny,9.0,1.0,The Matrimonial Momentum
" Well, no, not socially. But, you know, just at work.",Leonard,9.0,1.0,The Matrimonial Momentum
 You still see her?,Penny,9.0,1.0,The Matrimonial Momentum
" What do I mean? Boy, that’s a toughie.",Leonard,9.0,1.0,The Matrimonial Momentum
 That’s true.,Bernadette,9.0,1.0,The Matrimonial Momentum
 Any man would be lucky to have you.,Stuart,9.0,1.0,The Matrimonial Momentum
 Thank you.,Amy,9.0,1.0,The Matrimonial Momentum
 You’ve got so much to offer.,Stuart,9.0,1.0,The Matrimonial Momentum
 Everything’s gonna be okay.,Howard,9.0,1.0,The Matrimonial Momentum
 Yeah.,Amy,9.0,1.0,The Matrimonial Momentum
" I know it hurts now, but it’s gonna get better.",Bernadette,9.0,1.0,The Matrimonial Momentum
 Howard and Bernadette’s house.,Scene,9.0,1.0,The Matrimonial Momentum
" When your idiot brother redeems mankind, he can date whoever he wants.",Cooper,9.0,1.0,The Matrimonial Momentum
 Wasn’t Mary Magdalene a woman of ill repute?,Sheldon,9.0,1.0,The Matrimonial Momentum
" Well, honey, don’t send it back yet. Your sister’s married, and I’m not letting your brother give my grandmother’s ring to that whore he’s dating.",Cooper,9.0,1.0,The Matrimonial Momentum
" Then no, thank you.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Good chance.,Cooper,9.0,1.0,The Matrimonial Momentum
 Are you going to say it’s all part of God’s plan?,Sheldon,9.0,1.0,The Matrimonial Momentum
 You want to tell me what happened?,Cooper,9.0,1.0,The Matrimonial Momentum
 It’s over for me. I’m done with women. Like when I swore off Pop Rocks. They both hurt you on purpose.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Oh. That’s so sweet of you.,Penny,9.0,1.0,The Matrimonial Momentum
" Leonard told me what happened, so I took it upon myself to make you a hot beverage.",Sheldon,9.0,1.0,The Matrimonial Momentum
 What’s this?,Penny,9.0,1.0,The Matrimonial Momentum
" Knock, knock, knock, Penny? Knock, knock, knock, Penny? Knock, knock, knock, Penny?",(outside),9.0,1.0,The Matrimonial Momentum
 Penny’s apartment.,Scene,9.0,1.0,The Matrimonial Momentum
" Well, whatever it is, it agrees with you.",Sheldon,9.0,1.0,The Matrimonial Momentum
 I’m not glowing. I’m upset.,Leonard,9.0,1.0,The Matrimonial Momentum
" Wow. Well, marriage must agree with you. Well, you are just glowing.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Okay, listen, I may not have been entirely faithful, but you, you are not easy to lift.",Leonard,9.0,1.0,The Matrimonial Momentum
" I thought I was okay, but it turns out I’m not.",Penny,9.0,1.0,The Matrimonial Momentum
 I asked you over and over if you were okay. Why would you go through with the wedding if you weren’t?,Leonard,9.0,1.0,The Matrimonial Momentum
 The stairwell. ,Scene,9.0,1.0,The Matrimonial Momentum
 Exactly.,Stuart,9.0,1.0,The Matrimonial Momentum
 Like you’re doing right now?,Amy,9.0,1.0,The Matrimonial Momentum
" I’m sure you did. Maybe that’s the problem, you always do the right thing. Maybe it’s time to do the wrong thing.",Stuart,9.0,1.0,The Matrimonial Momentum
 I just hope I did the right thing.,Amy,9.0,1.0,The Matrimonial Momentum
 Right? I can’t believe Amy actually went through with it.,Penny,9.0,1.0,The Matrimonial Momentum
" Yeah, I know. Forever. Who would have believed these things would happen to us?",Sheldon,9.0,1.0,The Matrimonial Momentum
 I’m with Leonard.,Penny,9.0,1.0,The Matrimonial Momentum
" Oh, you’re right. I could never be with a woman whose self-esteem was so low she’d be with Leonard.",Sheldon,9.0,1.0,The Matrimonial Momentum
 That’s ridiculous.,Penny,9.0,1.0,The Matrimonial Momentum
" Wait a minute. I know this may sound far fetched, but I’m on the market now. You know, if I dated Mandy, that would teach both Leonard and Amy a lesson.",Sheldon,9.0,1.0,The Matrimonial Momentum
 That’s great.,Penny,9.0,1.0,The Matrimonial Momentum
" Oh, you don’t need to worry about her. She’s brilliant and attractive. She can do way better",Sheldon,9.0,1.0,The Matrimonial Momentum
 Yeah.,Penny,9.0,1.0,The Matrimonial Momentum
 Mandy Chao?,Sheldon,9.0,1.0,The Matrimonial Momentum
 Some girl named Mandy.,Penny,9.0,1.0,The Matrimonial Momentum
 He does? Who is it?,Sheldon,9.0,1.0,The Matrimonial Momentum
" You know, it’s bad enough what happened, but then he tried to hide the fact that he sees her all the time at the university.",Penny,9.0,1.0,The Matrimonial Momentum
" Well, I’m sorry about Leonard. Thought I raised him better than that.",Sheldon,9.0,1.0,The Matrimonial Momentum
 I’m sorry to hear about you and Amy.,Penny,9.0,1.0,The Matrimonial Momentum
" Yeah. I know. Turns out, being sweet isn’t enough to keep a girl these days. I blame Madonna.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Really?,Stuart,9.0,1.0,The Matrimonial Momentum
 I don’t know. Sounds pretty bad. Penny’s back in her apartment all by herself.,Howard,9.0,1.0,The Matrimonial Momentum
 Think they’ll break up?,Bernadette,9.0,1.0,The Matrimonial Momentum
 I don’t know. It’s a mess. They had a huge fight in Vegas.,Howard,9.0,1.0,The Matrimonial Momentum
 What happened? They just got married.,Bernadette,9.0,1.0,The Matrimonial Momentum
" All right, Leonard, hang in there. Talk to you tomorrow.",phone),9.0,1.0,The Matrimonial Momentum
 Howard and Bernadette’s house.,Scene,9.0,1.0,The Matrimonial Momentum
" Thank you. And slam it hard, because I am pretty steamed.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Sure.,Penny,9.0,1.0,The Matrimonial Momentum
" No, no, no, no. We are done here. Would you mind opening the door and then angrily slamming it behind me?",Sheldon,9.0,1.0,The Matrimonial Momentum
 Sheldon.,Penny,9.0,1.0,The Matrimonial Momentum
" I see. Well, I think I’ll be going.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Okay, look, it’s not my fault that she thought you were a bad boyfriend.",Penny,9.0,1.0,The Matrimonial Momentum
 Do what makes her happy? She plays the harp and her car is paid for. How much happier can she be?,Sheldon,9.0,1.0,The Matrimonial Momentum
 I told her to be true to herself and do what makes her happy.,Penny,9.0,1.0,The Matrimonial Momentum
 Hang on. You knew that she was going to end it with me? Did you try and stop her?,Sheldon,9.0,1.0,The Matrimonial Momentum
 We’re not back together.,Amy,9.0,1.0,The Matrimonial Momentum
" Boy, I’m glad we’re going out again.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Sure.,Amy,9.0,1.0,The Matrimonial Momentum
 Very well. You seem to be headed somewhere. May I walk with you?,Sheldon,9.0,1.0,The Matrimonial Momentum
 Really? I never imagined it any other way.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Can’t believe I’m spending my wedding night with you.,Leonard,9.0,1.0,The Matrimonial Momentum
 You know what? She was kind of an honorary man. She had a penis made of science.,Sheldon,9.0,1.0,The Matrimonial Momentum
 I figured that out.,Leonard,9.0,1.0,The Matrimonial Momentum
" Yeah, well, and you admit it, like a man. All you hear women say is, I’ll just have a salad. You know? Where’s my lip gloss? I think this element should be called radium. That last one was Madame Curie.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Well, I may be a man, but I think I’m the one that screwed up on this one.",Leonard,9.0,1.0,The Matrimonial Momentum
 And you know why? ‘Cause you’re a man. The champagne of genders.,Sheldon,9.0,1.0,The Matrimonial Momentum
 I wouldn’t.,Leonard,9.0,1.0,The Matrimonial Momentum
 You would never kiss me and make me say I love you and then break up with me.,Sheldon,9.0,1.0,The Matrimonial Momentum
" Sure, let’s make it an even hundred.",Leonard,9.0,1.0,The Matrimonial Momentum
 Would you like to hear another reason why men are better than women?,Sheldon,9.0,1.0,The Matrimonial Momentum
 The apartment.,Scene,9.0,1.0,The Matrimonial Momentum
 Hold on. You’re getting married and you didn’t invite me?,Amy,9.0,1.0,The Matrimonial Momentum
" Uh, actually I’m in Vegas. Leonard and I are about to get married.",Penny,9.0,1.0,The Matrimonial Momentum
 Not really. Can you come over?,Amy,9.0,1.0,The Matrimonial Momentum
" Hey, I just heard about you and Sheldon. Are you okay?",phone),9.0,1.0,The Matrimonial Momentum
 Okay.,Penny,9.0,1.0,The Matrimonial Momentum
 They’re running a little behind. Should be pretty soon.,Leonard,9.0,1.0,The Matrimonial Momentum
 The Wedding Chapel. ,Scene,9.0,1.0,The Matrimonial Momentum
 We make everyone feel awkward. That’s our thing.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Maybe because the two of us being there would make them feel awkward.,Amy,9.0,1.0,The Matrimonial Momentum
" Your friends? Well, I think you mean my friends. And why wasn’t I invited to this?",Sheldon,9.0,1.0,The Matrimonial Momentum
 I’m not gonna be alone. I’ll be with my friends.,Amy,9.0,1.0,The Matrimonial Momentum
" Oh, you’re going to a wedding alone? That’s sad.",Sheldon,9.0,1.0,The Matrimonial Momentum
 There’s no guy.,Amy,9.0,1.0,The Matrimonial Momentum
 And who’s this guy you’re taking?,Sheldon,9.0,1.0,The Matrimonial Momentum
" If you must know, I’m going to Howard and Bernadette’s to watch the wedding.",Amy,9.0,1.0,The Matrimonial Momentum
" Why? Is there someone else? Just couldn’t wait for that first notch on your bedpost, could you?",Sheldon,9.0,1.0,The Matrimonial Momentum
 Is Penny crying?,Sheldon,9.0,1.0,The Matrimonial Momentum
 She did?,Penny,9.0,1.0,The Matrimonial Momentum
" Mm, this one comes with music and flowers. Oh, they even stream the whole thing live on the Internet.",Leonard,9.0,1.0,The Matrimonial Momentum
" So, what package are you thinking?",Penny,9.0,1.0,The Matrimonial Momentum
" Your marriage is causing her pain? Yeah, great, I take it back. Go ahead and do it. Yay for love.",Sheldon,9.0,1.0,The Matrimonial Momentum
" No, I think it’s because we’re eloping.",Leonard,9.0,1.0,The Matrimonial Momentum
 Amy’s upset? Is it about me?,Sheldon,9.0,1.0,The Matrimonial Momentum
" She’s upset. Look, it’s gonna be a great wedding. Look at you in your little suit.",Penny,9.0,1.0,The Matrimonial Momentum
 Hey.,Leonard,9.0,1.0,The Matrimonial Momentum
" Okay, will you relax? You’re not missing anything special.",Penny,9.0,1.0,The Matrimonial Momentum
" Did she say anything about me? Never mind. I don’t care. Well, if you care, you can find out and tell me. Just don’t be shocked when you find out that I don’t care.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Penny’s on the phone with her.,Leonard,9.0,1.0,The Matrimonial Momentum
 Why did I just hear Amy’s name?,Sheldon,9.0,1.0,The Matrimonial Momentum
" Amy, don’t be like that.",Penny,9.0,1.0,The Matrimonial Momentum
 Wow. Hope I can catch the bouquet from here.,Amy,9.0,1.0,The Matrimonial Momentum
" Well, it was kind of a spur-of-the-moment thing.",Penny,9.0,1.0,The Matrimonial Momentum
" Oh, and the fairy tale continues.",Penny,9.0,1.0,The Matrimonial Momentum
" Oh, don’t worry. They gave me this vibrating coaster.",Leonard,9.0,1.0,The Matrimonial Momentum
 What if they call our names?,Penny,9.0,1.0,The Matrimonial Momentum
 You’re right. I’m sorry. We have the rest of our lives to dredge stuff up from the past and fight about it. So what do you think? Should we run next door and grab a bite?,Leonard,9.0,1.0,The Matrimonial Momentum
" The Lord of the Rings trilogy was nearly 11 hours. I made you watch that, you said it was an eternity.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Well, it’s only been 11 hours.",Amy,9.0,1.0,The Matrimonial Momentum
" When last we spoke, you said you needed time.",Sheldon,9.0,1.0,The Matrimonial Momentum
 Oh. What are you doing here?,Amy,9.0,1.0,The Matrimonial Momentum
 Hello.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Outside Amy’s apartment. ,Scene,9.0,1.0,The Matrimonial Momentum
 Whatever.,Sheldon,9.0,1.0,The Matrimonial Momentum
" Sheldon, uh, okay, just because you’re going through this with Amy doesn’t mean that all women are bad.",Leonard,9.0,1.0,The Matrimonial Momentum
" Yes. If I ever talk about going out with a girl again, roll your eyes at me like I do to you when you say dumb things.",Sheldon,9.0,1.0,The Matrimonial Momentum
" Buddy, I’m so sorry. Is there anything I can do?",Leonard,9.0,1.0,The Matrimonial Momentum
" No, of course not. They thrive on our suffering.",Sheldon,9.0,1.0,The Matrimonial Momentum
 No.,Leonard,9.0,1.0,The Matrimonial Momentum
" No, thank you.",Penny,9.0,1.0,The Matrimonial Momentum
 Was that a yes or no on the potpourri?,Voice,9.0,1.0,The Matrimonial Momentum
" I love you, too.",Penny,9.0,1.0,The Matrimonial Momentum
 I love you.,Leonard,9.0,1.0,The Matrimonial Momentum
 I know.,Penny,9.0,1.0,The Matrimonial Momentum
 This is it.,Leonard,9.0,1.0,The Matrimonial Momentum
 Great. I’ll see you two up there.,Official,9.0,1.0,The Matrimonial Momentum
 Yeah.,Penny,9.0,1.0,The Matrimonial Momentum
" Yup, just want to get married.",Leonard,9.0,1.0,The Matrimonial Momentum
" Really, we’re good.",Penny,9.0,1.0,The Matrimonial Momentum
 We can use the potpourri from the bathroom!,Voice,9.0,1.0,The Matrimonial Momentum
 You know what? It’s fine.,Leonard,9.0,1.0,The Matrimonial Momentum
 Where are the rose petals?!,Official,9.0,1.0,The Matrimonial Momentum
" Oh, the package that we paid for said the aisle was supposed to be strewn with rose petals.",Leonard,9.0,1.0,The Matrimonial Momentum
" So, when you hear the music, that’s your cue. Any questions?",Official,9.0,1.0,The Matrimonial Momentum
 The Wedding Chapel.,Scene,9.0,1.0,The Matrimonial Momentum
" Aw. That’s exactly what you said the first time we slept together. (Phone) Oh, excuse me. Sheldon. Hey.",Leonard,9.0,1.0,The Matrimonial Momentum
" Leonard, have you gotten married yet?",Sheldon,9.0,1.0,The Matrimonial Momentum
 No. Why?,Leonard,9.0,1.0,The Matrimonial Momentum
 Good. Don’t do it.,Sheldon,9.0,1.0,The Matrimonial Momentum
 Why not?,Leonard,9.0,1.0,The Matrimonial Momentum
" Some important new information has come to light. Women are the worst. I thought it was paper cuts, but I was wrong. No piece of paper ever cut me this deep.",Sheldon,9.0,1.0,The Matrimonial Momentum
 What happened now?,Leonard,9.0,1.0,The Matrimonial Momentum
 Amy has ended our relationship.,Sheldon,9.0,1.0,The Matrimonial Momentum
" Oh, no. Seriously?",Leonard,9.0,1.0,The Matrimonial Momentum
 What’s going on?,Penny,9.0,1.0,The Matrimonial Momentum
 Amy broke up with Sheldon.,Leonard,9.0,1.0,The Matrimonial Momentum
 A Wedding Chapel.,Scene,9.0,1.0,The Matrimonial Momentum
" I mean, if Penny finds out I’ve known all this time and haven’t told her, she’s gonna think I’m a terrible friend. I wish you never told me.",Bernadette,9.0,2.0,The Separation Oscillation
" And you have every right to be mad about those things. So, why don’t you let me handle the credit card bill this month, huh? I mean, don’t even look at it.",Howard,9.0,2.0,The Separation Oscillation
" I’m mad at you for blabbing to me what Leonard did on the North Sea, and I’m mad that I’ve had to hide this from Penny for two years.",Bernadette,9.0,2.0,The Separation Oscillation
 Doesn’t matter. What are you mad about?,Howard,9.0,2.0,The Separation Oscillation
 What will pay for itself?,Bernadette,9.0,2.0,The Separation Oscillation
" Look, I know it’s a lot of money, but the guy at the store said in five to seven years, it’ll pay for itself.",Howard,9.0,2.0,The Separation Oscillation
 Hands off. I’m mad at you.,Bernadette,9.0,2.0,The Separation Oscillation
" Ooh, brownies for girls’ night!",Howard,9.0,2.0,The Separation Oscillation
 Howard and Bernadette’s kitchen.,Scene,9.0,2.0,The Separation Oscillation
" (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. (Knock, knock, knock) Amy. Hmm. Tables work, too. Good to know.",Sheldon,9.0,2.0,The Separation Oscillation
 Good-bye.,Amy,9.0,2.0,The Separation Oscillation
" Hey, you broke up with me. It is none of your business whose naked bosom I’m smooshing around like pizza dough.",Sheldon,9.0,2.0,The Separation Oscillation
 It’s Penny’s.,Amy,9.0,2.0,The Separation Oscillation
" It’s not yours? Oh, my. How embarrassing for both of us.",Sheldon,9.0,2.0,The Separation Oscillation
 Whose bra is this?,Amy,9.0,2.0,The Separation Oscillation
" We made one heck of a team, huh?",Sheldon,9.0,2.0,The Separation Oscillation
 Nothing odd. I just wanted to rub Amy’s nose in it.,Sheldon,9.0,2.0,The Separation Oscillation
" Okay, when I’m done with him, I’m gonna need more information.",Penny,9.0,2.0,The Separation Oscillation
" Oh, of course. Wouldn’t want to intrude. This is yours.",Sheldon,9.0,2.0,The Separation Oscillation
" Hey, uh, buddy, can we have some privacy?",Leonard,9.0,2.0,The Separation Oscillation
 Hello.,(entering),9.0,2.0,The Separation Oscillation
" If you don’t mind waiting for a Groupon, we can try marriage counselling.",Leonard,9.0,2.0,The Separation Oscillation
" All right, look, I’m sorry I said I was okay with everything before we got married. I hate that we’re going through this, but I don’t know what to do.",Penny,9.0,2.0,The Separation Oscillation
 I would love that.,Leonard,9.0,2.0,The Separation Oscillation
 Can we talk?,Penny,9.0,2.0,The Separation Oscillation
 Call you back. Hey.,Leonard,9.0,2.0,The Separation Oscillation
 Hi.,(entering),9.0,2.0,The Separation Oscillation
" Hi. I’m calling about your marriage counselling services and was curious what your rate is. Really? Um, okay. Is there any kind of discount for length of marriage? ‘Cause we’re just talking hours here.",phone),9.0,2.0,The Separation Oscillation
 The apartment. ,Scene,9.0,2.0,The Separation Oscillation
" And you let Penny marry him. Compared to that, who cares if I bought a George Clooney limited edition manscaping kit?",Howard,9.0,2.0,The Separation Oscillation
 I guess that’s true.,Bernadette,9.0,2.0,The Separation Oscillation
 And I wish Leonard never told me. He’s the bad guy here.,Howard,9.0,2.0,The Separation Oscillation
" No, I just want to know that when you’re at work, there’s nothing going on.",Penny,9.0,2.0,The Separation Oscillation
" Fine, you want to meet her?",Leonard,9.0,2.0,The Separation Oscillation
 Yes. And that’s coming from me.,Sheldon,9.0,2.0,The Separation Oscillation
 I’m not being weird. Am I being weird?,Leonard,9.0,2.0,The Separation Oscillation
" No, but now that you’re being weird about it, maybe I should.",Penny,9.0,2.0,The Separation Oscillation
" What, you actually want to meet her?",Leonard,9.0,2.0,The Separation Oscillation
