dialogue,person_scene,series,episode,episode_name_only
 It’s all over her Facebook page.,Raj,5.0,1.0,The Skank Reflex Analysis
 I’ll take your stuff to the bedroom and clear out a drawer.,Amy,5.0,1.0,The Skank Reflex Analysis
 Thanks.,Penny,5.0,1.0,The Skank Reflex Analysis
" No problem. Try and keep it in your pants, okay?",Amy,5.0,1.0,The Skank Reflex Analysis
" So, hi. What’s up?",Penny,5.0,1.0,The Skank Reflex Analysis
" I was wondering if you’re free Friday. They’re having a Totally ’80s Night at the Greek. Hall & Oates, Katrina and the Waves and three-fifths of Kajagoogoo.",Raj,5.0,1.0,The Skank Reflex Analysis
" Oh. Gee, that’s really sweet, but the thing is…",Penny,5.0,1.0,The Skank Reflex Analysis
" Aw, there’s a thing.",Raj,5.0,1.0,The Skank Reflex Analysis
" Look, honey, I was really drunk and made a huge mistake last night. We should’ve never slept together. It’s what ruins friendships.",Penny,5.0,1.0,The Skank Reflex Analysis
 You can’t ruin a friendship with sex. That’s like trying to ruin ice cream with chocolate sprinkles.,Raj,5.0,1.0,The Skank Reflex Analysis
" Come here. Just listen to me. I want to go back to the way we were before. You know, friends. No sprinkles.",Penny,5.0,1.0,The Skank Reflex Analysis
 Oh. All right.,Raj,5.0,1.0,The Skank Reflex Analysis
 Thank you.,Penny,5.0,1.0,The Skank Reflex Analysis
" Well, uh, as your friend, you might like to know that, um, we didn’t have sex in the conventional sense.",Raj,5.0,1.0,The Skank Reflex Analysis
" Oh, God. Did you pull some weird Indian crap on me?",Penny,5.0,1.0,The Skank Reflex Analysis
" No, no. After we got undressed and jumped in bed, you, you asked if I had protection.",Raj,5.0,1.0,The Skank Reflex Analysis
" Oh, you did, didn’t you?",Penny,5.0,1.0,The Skank Reflex Analysis
" Of course. I’m always packing. Anyway, um, I had trouble putting it on and you tried to help and, that was all she wrote.",Raj,5.0,1.0,The Skank Reflex Analysis
" So, we didn’t actually…",Penny,5.0,1.0,The Skank Reflex Analysis
 I did. It was beautiful.,Raj,5.0,1.0,The Skank Reflex Analysis
 Oh!,Penny,5.0,1.0,The Skank Reflex Analysis
" Penny, please, please promise me you won’t tell anybody about this.",Raj,5.0,1.0,The Skank Reflex Analysis
" Of course I won’t. No, I won’t.",Penny,5.0,1.0,The Skank Reflex Analysis
" Oh, good. Um, can I tell people that our love burned too bright and too quickly? Kind of a Candle in the Wind deal?",Raj,5.0,1.0,The Skank Reflex Analysis
 Sure.,Penny,5.0,1.0,The Skank Reflex Analysis
" Cool. Can I say it fell apart because you were all, I want to have your babies, and I was like, I’m too rock and roll to be tied down?",Raj,5.0,1.0,The Skank Reflex Analysis
 No.,Penny,5.0,1.0,The Skank Reflex Analysis
 Can I say I ruined you for white men?,Raj,5.0,1.0,The Skank Reflex Analysis
 Also no.,Penny,5.0,1.0,The Skank Reflex Analysis
" Okay, just the candle thing.",Raj,5.0,1.0,The Skank Reflex Analysis
 Yeah.,Penny,5.0,1.0,The Skank Reflex Analysis
 Cool. All right friend.,Raj,5.0,1.0,The Skank Reflex Analysis
 Hmm.,Penny,5.0,1.0,The Skank Reflex Analysis
 I’ll see you around.,Raj,5.0,1.0,The Skank Reflex Analysis
" Okay. Raj, wait. Thank you for being my friend. (She hugs him.)",Penny,5.0,1.0,The Skank Reflex Analysis
 Penny?,Raj,5.0,1.0,The Skank Reflex Analysis
 Mm-hmm?,Penny,5.0,1.0,The Skank Reflex Analysis
 It’s getting beautiful again.,Raj,5.0,1.0,The Skank Reflex Analysis
 A shed on the paintball range.,Scene,5.0,1.0,The Skank Reflex Analysis
" All right, this is a Google Earth view of the field of battle.",Sheldon,5.0,1.0,The Skank Reflex Analysis
 I don’t see anything.,Howard,5.0,1.0,The Skank Reflex Analysis
" Give it a second to load. Whenever you’re ready, AT&T! Okay, here we go. This is us here. To the south is Professor Loomis and the Geology Department. According to their Twitter feed, they’re out of sunblock, which means they’ll have to hug the tree line or risk melanoma. That’s our edge. All we have to do is move quickly over this ridge, the rock-worshipping pasty-faced bastards won’t know what hit them. All right, let’s move out.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" Hang on, Sheldon. How could you not tell me your sister was moving back to India?",Leonard,5.0,1.0,The Skank Reflex Analysis
 Maybe he was too busy writing clumsy penis metaphors about my fiancee.,Howard,5.0,1.0,The Skank Reflex Analysis
 Screw you. That was a beautifully written penis metaphor.,Raj,5.0,1.0,The Skank Reflex Analysis
" You know what, guys, I’m not in the mood for paintball. What do you say we just bag it?",Leonard,5.0,1.0,The Skank Reflex Analysis
 Fine with me.,Howard,5.0,1.0,The Skank Reflex Analysis
" Sure, whatever.",Raj,5.0,1.0,The Skank Reflex Analysis
 You can’t quit. That’s a court-martial offence. That’s punishable by… You can’t quit.,Sheldon,5.0,1.0,The Skank Reflex Analysis
" Sorry, Sheldon, it’s just not a good time for playing games.",Leonard,5.0,1.0,The Skank Reflex Analysis
" This is a game to you? Uh, was the Battle of Antietam a game? Huh? Was the sack of Rome a game?",Sheldon,5.0,1.0,The Skank Reflex Analysis
" Yes, no and no.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Wait. I just want you all to know that I forgive you. This mutiny isn’t your fault, it’s mine. I haven’t earned these bars. Although what I lack in leadership, apparently I more than make up for in sewing.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" Let it go, Sheldon. I’ll get you a Jamba Juice on the way home.",Howard,5.0,1.0,The Skank Reflex Analysis
 No. Jamba Juice is for heroes. And that’s what we’re going to be.,Sheldon,5.0,1.0,The Skank Reflex Analysis
 What are you doing?,Leonard,5.0,1.0,The Skank Reflex Analysis
" Following in the footsteps of Kirk, Crunch and Kangaroo. (Walks outside) Geology isn’t a real science! (Gets hit by countless paintball pellets)",Sheldon,5.0,1.0,The Skank Reflex Analysis
 Damn those sons of bitches!,Howard,5.0,1.0,The Skank Reflex Analysis
 Let’s get ’em!,Leonard,5.0,1.0,The Skank Reflex Analysis
" If there’s ever a Church of Sheldon, this will be when it started. Ow!",Sheldon,5.0,1.0,The Skank Reflex Analysis
 The apartment.,Scene,5.0,1.0,The Skank Reflex Analysis
" I’d like to propose a toast to the man whose noble sacrifice inspired our victory, Captain Sheldon Cooper.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Here, here.",Raj,5.0,1.0,The Skank Reflex Analysis
" Excuse me. It’s Major Sheldon Cooper. With my last breath, I awarded myself a battlefield promotion. It’s kind of a big deal.",Sheldon,5.0,1.0,The Skank Reflex Analysis
 Hi. You guys have a minute?,Penny,5.0,1.0,The Skank Reflex Analysis
" Uh, yeah, sure.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Okay. Um. Well, I already talked to Raj, but I wanted to apologize to the rest of you for, you know, everything.",Penny,5.0,1.0,The Skank Reflex Analysis
" Please, Penny, let me. We’ve decided to let our crazy, wonderful night together be just one of those memories you have and can call to mind when you’re feeling blue or you’re in the shower.",Raj,5.0,1.0,The Skank Reflex Analysis
" Hey, what you doing, Quick Draw?",Penny,5.0,1.0,The Skank Reflex Analysis
 Sorry. Go on.,Raj,5.0,1.0,The Skank Reflex Analysis
" Anyways, I wanted you guys all to know that I’ve been taking a really hard look at things and come to the conclusion I have to stop kidding myself. I suck at acting. It’s time for me to move back to Nebraska.",Penny,5.0,1.0,The Skank Reflex Analysis
 You’re leaving?,Leonard,5.0,1.0,The Skank Reflex Analysis
 Yeah.,Penny,5.0,1.0,The Skank Reflex Analysis
 What are you going to do in Nebraska?,Howard,5.0,1.0,The Skank Reflex Analysis
" I don’t know, maybe teach acting. (Phone rings) Oh, sorry. Hold on. Hello?",Penny,5.0,1.0,The Skank Reflex Analysis
" Penny, Penny, listen, I hope you’re not doing this ’cause of you and me, because I have a girlfriend, and you’re a single woman.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Shh! It’s my agent, it’s my agent. You’re kidding. Oh, my gosh. I can’t believe it! Really? Oh, I’m so excited, thank you, thank you so much. Okay, bye. I got the haemorrhoid commercial! I start Monday.",Penny,5.0,1.0,The Skank Reflex Analysis
 What about Nebraska?,Sheldon,5.0,1.0,The Skank Reflex Analysis
" Oh, hell with Nebraska. I’m gonna be a star!",Penny,5.0,1.0,The Skank Reflex Analysis
 Have you ever thought of teaching physics?,Leonard),5.0,1.0,The Skank Reflex Analysis
 The apartment. Penny’s ad is on the television. She is at a stables.,Scene,5.0,1.0,The Skank Reflex Analysis
 Ready to ride?,Actress,5.0,1.0,The Skank Reflex Analysis
" I don’t think so, Mom. Not today.",screen),5.0,1.0,The Skank Reflex Analysis
" Oh, sweetie. Haemorrhoids acting up again?",Actress,5.0,1.0,The Skank Reflex Analysis
 You don’t know the half of it.,screen),5.0,1.0,The Skank Reflex Analysis
" Oh, yes, I do. Try a dab of this.",Actress,5.0,1.0,The Skank Reflex Analysis
 Rose-scented Preparation-H for women?,screen),5.0,1.0,The Skank Reflex Analysis
" Now, the H is for Her.",Actress,5.0,1.0,The Skank Reflex Analysis
 I’m proud of you.,Leonard,5.0,1.0,The Skank Reflex Analysis
 Shh! Here comes my joke.,Penny,5.0,1.0,The Skank Reflex Analysis
 How are you doing?,Actress,5.0,1.0,The Skank Reflex Analysis
 Sittin’ pretty.,screen),5.0,1.0,The Skank Reflex Analysis
34 pm ,2,5.0,1.0,The Skank Reflex Analysis
" I will. Hey, Bernadette?",Raj,5.0,1.0,The Skank Reflex Analysis
 What?!,Bernadette,5.0,1.0,The Skank Reflex Analysis
 Do you think I have a shot with Penny?,Raj,5.0,1.0,The Skank Reflex Analysis
 Of course you do. You’re a cutie pie. Any girl would be lucky to have you.,Bernadette,5.0,1.0,The Skank Reflex Analysis
 Penny’s apartment.,Scene,5.0,1.0,The Skank Reflex Analysis
" You know, I’ve done this before. In kindergarten, I was supposed to marry Jason Sorensen at recess, but by the time my class got out there, he was already engaged to Chelsea Himmelfarb. So what did I do? Hung upside down from the monkey bars, let all the boys see my underpants.",Penny,5.0,1.0,The Skank Reflex Analysis
" You can’t blame yourself. When your prefrontal cortex fails to make you happy, promiscuity rewards you with the needed flood of dopamine. We neurobiologists refer to this as the skank reflex.",Amy,5.0,1.0,The Skank Reflex Analysis
 You know what? Let’s get out of here.,Penny,5.0,1.0,The Skank Reflex Analysis
 Where are we going?,Amy,5.0,1.0,The Skank Reflex Analysis
 Somewhere where no one’s seen me naked. We may have to drive awhile. (Opens door. Sees Leonard and Sheldon. Slams it shut again.),Penny,5.0,1.0,The Skank Reflex Analysis
" Subtlety isn’t her strong suit, is it?",Sheldon,5.0,1.0,The Skank Reflex Analysis
 Can I stay at your place for a few nights?,Penny,5.0,1.0,The Skank Reflex Analysis
 Really? A best friend sleepover? Yay.,Amy,5.0,1.0,The Skank Reflex Analysis
" Yeah, sure. Yay!",Penny,5.0,1.0,The Skank Reflex Analysis
" We’ll make popcorn, stay up all night and I’ll teach you my secret language, Op.",Amy,5.0,1.0,The Skank Reflex Analysis
 Sounds great.,Penny,5.0,1.0,The Skank Reflex Analysis
" Why do you care so much? You’re dating my sister, and Penny and I are in love.",Raj,5.0,1.0,The Skank Reflex Analysis
 What?,together,5.0,1.0,The Skank Reflex Analysis
" Gentlemen, if I may interject, I’ve decided my rank will be captain. If it’s good enough for Kirk, Crunch and Kangaroo, it’s good enough for me.",Sheldon,5.0,1.0,The Skank Reflex Analysis
 You’re not in love with Penny.,Howard,5.0,1.0,The Skank Reflex Analysis
" Yes, I am. The god Kamadeva has shot us with his flowery arrows of love.",Raj,5.0,1.0,The Skank Reflex Analysis
 Who?,Howard,5.0,1.0,The Skank Reflex Analysis
" He’s the Hindu version of Cupid, but way better, because he rides a giant parrot.",Raj,5.0,1.0,The Skank Reflex Analysis
" Raj, come on. You fall in love with any girl who smiles at you. A month ago, you were writing poems about his fiancee.",Leonard,5.0,1.0,The Skank Reflex Analysis
 I’m sorry. What?,Howard,5.0,1.0,The Skank Reflex Analysis
 Rubbish. He’s talking rubbish.,Raj,5.0,1.0,The Skank Reflex Analysis
" Oh, Bernadette, please play my clarinet.",Leonard,5.0,1.0,The Skank Reflex Analysis
" That could have been about anyone. Besides, you have nothing to worry about, because now I’m the dusky half of Koothrapenny.",Raj,5.0,1.0,The Skank Reflex Analysis
" For the record, I do have genitals. They’re functional and aesthetically pleasing.",Sheldon,5.0,1.0,The Skank Reflex Analysis
 Penny’s apartment. Penny has a bottle of wine. She can’t find a glass. Finds a measuring jug and uses that instead. There is a knock on the door.,Scene,5.0,1.0,The Skank Reflex Analysis
" Coming. Yup, that’s good. Wine glasses should have handles.",Penny,5.0,1.0,The Skank Reflex Analysis
 Keeping accurate track of your alcohol intake. Smart idea considering how trampy you get when you’ve had a few.,Amy,5.0,1.0,The Skank Reflex Analysis
" Hey, if I wasn’t engaged to Bernadette, that totally could have been me.",Howard,5.0,1.0,The Skank Reflex Analysis
" Please. Sheldon would have been before you, and he might not even have genitals.",Leonard,5.0,1.0,The Skank Reflex Analysis
 You heard what I did?,Penny,5.0,1.0,The Skank Reflex Analysis
" Well, I heard who you did.",Amy,5.0,1.0,The Skank Reflex Analysis
" Oh, my God, I screwed up everything. I hurt Leonard, I hurt Raj, I mean, what is wrong with me? I feel like two totally different people, Dr. Jekyll and Mrs. Whore.",Penny,5.0,1.0,The Skank Reflex Analysis
 Don’t be so hard on yourself. Do you know the story of Catherine the Great?,Amy,5.0,1.0,The Skank Reflex Analysis
 No.,Penny,5.0,1.0,The Skank Reflex Analysis
" She ruled Russia in the late seventeen hundreds, and one night, when she was feeling particularly randy, she used an intricate system of pulleys to have intimate relations with a horse.",Amy,5.0,1.0,The Skank Reflex Analysis
 I’m… I’m sorry. What does this have to do with me?,Penny,5.0,1.0,The Skank Reflex Analysis
" She engaged in interspecies hanky-panky, and people still call her great. I’m sure your reputation can survive you shagging a little Indian boy.",Amy,5.0,1.0,The Skank Reflex Analysis
 Raj’s apartment. There is a knock on the door. He opens it.,Scene,5.0,1.0,The Skank Reflex Analysis
 You jerk face! What did you tell Howard? Did you say there was something going on between us? Because he thinks there is. He’s completely freaking out!,Bernadette,5.0,1.0,The Skank Reflex Analysis
" Please, come in.",Raj,5.0,1.0,The Skank Reflex Analysis
 What the hell is wrong with you?,Bernadette,5.0,1.0,The Skank Reflex Analysis
" Well, you were always so nice to me, I thought maybe you liked me.",Raj,5.0,1.0,The Skank Reflex Analysis
 I’m nice to everyone.,Bernadette,5.0,1.0,The Skank Reflex Analysis
 Nope. Sounds Gop Rop E A Top.,Amy,5.0,1.0,The Skank Reflex Analysis
" Yeah, I’m gonna go pack a bag.",Penny,5.0,1.0,The Skank Reflex Analysis
" No, you’re not. You’re gonna Pop A Cop Kop A Bop A Gop.",Amy,5.0,1.0,The Skank Reflex Analysis
 The apartment.,Scene,5.0,1.0,The Skank Reflex Analysis
 Do we really have to wear this camouflage crap to play paintball?,Leonard,5.0,1.0,The Skank Reflex Analysis
" Who said that? Leonard, I can hear your voice, but I can’t see you.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" I’m not in the mood, Sheldon.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Oh, there you are. Leonard, I know you’re upset about recent events, and I have someone here to help. (Showing laptop screen)",Sheldon,5.0,1.0,The Skank Reflex Analysis
 I don’t want to talk to Amy.,Leonard,5.0,1.0,The Skank Reflex Analysis
" No, it’s not Amy.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" Hello, dear.",Hofstadter,5.0,1.0,The Skank Reflex Analysis
 You called my mother?,Leonard,5.0,1.0,The Skank Reflex Analysis
" Oh, Leonard, is it really necessary to caption the obvious?",Sheldon,5.0,1.0,The Skank Reflex Analysis
" He’s been like that since he was a toddler. Look, Mommy, a butterfly. Maddening.",Hofstadter,5.0,1.0,The Skank Reflex Analysis
 What’s going on? What do you want?,Leonard,5.0,1.0,The Skank Reflex Analysis
" Sheldon informed me that you’re experiencing an emotional upheaval, and I’m here to help.",Hofstadter,5.0,1.0,The Skank Reflex Analysis
 The Cafeteria,Scene,5.0,1.0,The Skank Reflex Analysis
 It’s not what it looks like. It’s not what it looks like.,Sheldon,5.0,1.0,The Skank Reflex Analysis
 What are you grinding about?,Leonard,5.0,1.0,The Skank Reflex Analysis
" Penny’s brain teaser this morning. She and Koothrappali emerge from your bedroom. She is dishevelled, and Raj is dressed only in a sheet. The sole clue, it’s not what it looks like.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" Just let it go, Sheldon.",Leonard,5.0,1.0,The Skank Reflex Analysis
" If I could, I would, but I can’t, so I shan’t. Now, knowing Penny, the obvious answer is, they engaged in coitus. But, since that’s what it looked like, we can rule that out. Let’s put on our thinking cap, shall we? (Mimes doing so) Raj is from India, a tropical country. Third World hygiene. Parasitic infections are common, such as pinworms. Mm-hmm. The procedure for diagnosing pinworms is to wait until the subject is asleep, and the worms crawl out of the rectum for air. (Leonard spits out food) Yes, just like that. Penny could have been inspecting Raj’s anal region for parasites. Oh, boy. That’s a true blue friend.",Sheldon,5.0,1.0,The Skank Reflex Analysis
" They slept together, Sherlock.",Leonard,5.0,1.0,The Skank Reflex Analysis
" No, you weren’t listening. She said, it’s not what it looks like.",Sheldon,5.0,1.0,The Skank Reflex Analysis
 She lied.,Leonard,5.0,1.0,The Skank Reflex Analysis
 Oh. Well don’t I look silly sitting here wearing this?,Sheldon,5.0,1.0,The Skank Reflex Analysis
 The Cafeteria,Scene,5.0,1.0,The Skank Reflex Analysis
 Hey.,Howard,5.0,1.0,The Skank Reflex Analysis
 Hey.,Raj,5.0,1.0,The Skank Reflex Analysis
 Hey.,Leonard,5.0,1.0,The Skank Reflex Analysis
" Hey. Leonard, is it awkward for you knowing that one of your dear friends had sexual intercourse with a woman you used to love in the very place you lay your head?",Sheldon,5.0,1.0,The Skank Reflex Analysis
" No, I’m fine with it.",Leonard,5.0,1.0,The Skank Reflex Analysis
" Yes, I did. And now they’re cavorting at the base of my hair follicles like dancing hippies at the Redwood National Forest.",Sheldon,5.0,2.0,The Infestation Hypothesis
 I don’t want to talk about it. You didn’t catch bugs from Penny’s chair.,Leonard,5.0,2.0,The Infestation Hypothesis
" Just his head, right?",Howard,5.0,2.0,The Infestation Hypothesis
" I did it last night, I’m not doing it again.",Leonard,5.0,2.0,The Infestation Hypothesis
" Oh, Leonard, good. There you are. I need you to check my head for chair lice.",(entering),5.0,2.0,The Infestation Hypothesis
" Oh, come on, tell me I’m wrong.",Howard,5.0,2.0,The Infestation Hypothesis
 How can you be so racist?,Raj,5.0,2.0,The Infestation Hypothesis
" Well, if you don’t, you’re gonna lose Priya to some fancy guy in a turban who grew up with Kama Sutra coloring books.",Howard,5.0,2.0,The Infestation Hypothesis
 I can’t do that.,Leonard,5.0,2.0,The Infestation Hypothesis
" Are you insane? With high-speed Internet, you have at your fingertips the greatest advancement in the field of sex since the invention of the washcloth.",Howard,5.0,2.0,The Infestation Hypothesis
 There’s no junk jiggling. We just talk.,Leonard,5.0,2.0,The Infestation Hypothesis
" Hey, Leonard jiggling his junk at her through a webcam has got to be easier for you to deal with than him actually touching her with it.",Howard,5.0,2.0,The Infestation Hypothesis
" Come on, dude. This is my sister you’re talking about.",Raj,5.0,2.0,The Infestation Hypothesis
" You know, the virtual pickle tickle. The digital bow-chicka-bow-bow.",Howard,5.0,2.0,The Infestation Hypothesis
 What?,Leonard,5.0,2.0,The Infestation Hypothesis
" When you say making it work, does that include doing the cyber nasty?",Howard,5.0,2.0,The Infestation Hypothesis
" No, thank you. (Sees insect. More appear and swarm all over him. He jumps out of a daydream on his own couch. Jumps up and runs out to Penny’s apartment.",Sheldon,5.0,2.0,The Infestation Hypothesis
 Why don’t you just admit you overreacted?,Penny,5.0,2.0,The Infestation Hypothesis
 All right. It is a comfortable chair.,Sheldon,5.0,2.0,The Infestation Hypothesis
" Why don’t you give it a try, Sheldon?",Penny,5.0,2.0,The Infestation Hypothesis
 It certainly looks okay. Has a strong toxic chemical smell. That’s reassuring.,Sheldon,5.0,2.0,The Infestation Hypothesis
 Yeah. It’s cleaner than my couch. Found half a Hot Pocket in there.,Penny,5.0,2.0,The Infestation Hypothesis
 Really?,Sheldon,5.0,2.0,The Infestation Hypothesis
" Okay, relax. I took off the slipcovers, had them dry-cleaned and then fumigated the cushions.",Penny,5.0,2.0,The Infestation Hypothesis
 You need to remove that chair from the building. It’s a health hazard.,Sheldon,5.0,2.0,The Infestation Hypothesis
 Yello.,Penny,5.0,2.0,The Infestation Hypothesis
" (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.",Sheldon,5.0,2.0,The Infestation Hypothesis
 Penny’s apartment door.,Scene,5.0,2.0,The Infestation Hypothesis
" I said, name one. You really need to work on your listening skills.",Sheldon,5.0,2.0,The Infestation Hypothesis
 How about when you put GPS trackers in your garbage because you were convinced North Korean spies were stealing your doodles? The chicken nuggets you were sure were human nuggets. The strangely-shaped cloud that was following you around town. The time you put on my shirt by mistake and were convinced you’d started growing again.,Leonard,5.0,2.0,The Infestation Hypothesis
 Name one time I’ve ever done that.,Sheldon,5.0,2.0,The Infestation Hypothesis
" Sheldon, you do this all the time. You fixate on some crazy idea and then blow it way out of proportion.",Leonard,5.0,2.0,The Infestation Hypothesis
" Okay, so I, I, I guess I’ll just jump right in.",Leonard,5.0,2.0,The Infestation Hypothesis
" Yep, here we are.",screen),5.0,2.0,The Infestation Hypothesis
" So, here we are. Back in bed together.",Leonard,5.0,2.0,The Infestation Hypothesis
 Leonard’s bedroom.,Scene,5.0,2.0,The Infestation Hypothesis
" Under my authority as a self-appointed member of the Centres for Disease Control street team, these premises are condemned. (Penny tries to close door) As a man with a keen sense of style, I must tell you, that chair does not work with the room. (Penny closes door). (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Penny opens door and waves seat cushion at him. He screams and runs off. She closes door. He sneaks back) (Knock, knock, knock) Penny.",Sheldon,5.0,2.0,The Infestation Hypothesis
" What’s the gist, physicist?",Penny,5.0,2.0,The Infestation Hypothesis
" (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.",Sheldon,5.0,2.0,The Infestation Hypothesis
 No. (Closes door),Penny,5.0,2.0,The Infestation Hypothesis
" For your safety, please wait in my apartment as I call the authorities so they may remove the chair of death.",Sheldon,5.0,2.0,The Infestation Hypothesis
" What’s the word, hummingbird?",Penny,5.0,2.0,The Infestation Hypothesis
" (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.",Sheldon,5.0,2.0,The Infestation Hypothesis
 Nope. (Closes door) ,Penny,5.0,2.0,The Infestation Hypothesis
 You have to get rid of the chair.,Sheldon,5.0,2.0,The Infestation Hypothesis
" What’s up, buttercup?",Penny,5.0,2.0,The Infestation Hypothesis
" (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.",door),5.0,2.0,The Infestation Hypothesis
 It’s like living with a Chihuahua.,Leonard,5.0,2.0,The Infestation Hypothesis
" Yes, ma’am.",Leonard,5.0,2.0,The Infestation Hypothesis
 I said be quiet.,Priya,5.0,2.0,The Infestation Hypothesis
 All rightie. Shirt coming off. Ta-da! Man nipples.,Leonard,5.0,2.0,The Infestation Hypothesis
 Take off your shirt.,Priya,5.0,2.0,The Infestation Hypothesis
" Okay, like usual. Good.",Leonard,5.0,2.0,The Infestation Hypothesis
 Shh-shh-shh. Just be quiet and do what I tell you.,Priya,5.0,2.0,The Infestation Hypothesis
 Why don’t you just give me five minutes? I’ll Google how to do this. I’ll call you right back.,Leonard,5.0,2.0,The Infestation Hypothesis
" God, Leonard, stop talking.",Priya,5.0,2.0,The Infestation Hypothesis
" Yeah, yeah. Uh, okay. You’re a, you’re a, you’re a, a dirty, disgusting, revolting girl. Ugh!",Leonard,5.0,2.0,The Infestation Hypothesis
" Oh, yes. Yes, I am.",Priya,5.0,2.0,The Infestation Hypothesis
" Okay. Uh, uh, you’re not naughty. Uh, you’re, you’re, you’re dirty. You’re, you’re a, a dirty girl?",Leonard,5.0,2.0,The Infestation Hypothesis
 That’s terrible. Try again.,Priya,5.0,2.0,The Infestation Hypothesis
 Not good?,Leonard,5.0,2.0,The Infestation Hypothesis
 What?,Priya,5.0,2.0,The Infestation Hypothesis
" Uh, you’re a naughty girl. And, and, uh, I, I want to punish you with my love?",Leonard,5.0,2.0,The Infestation Hypothesis
 All right.,Priya,5.0,2.0,The Infestation Hypothesis
 Amy’s apartment. Amy is playing a harp.,Scene,5.0,2.0,The Infestation Hypothesis
