dialogue,person_scene,series,episode,episode_name_only
 There doesn’t have to be a reason. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Yeah, there kind of does.",Leonard,2.0,1.0,The Bad Fish Paradigm
" Not necessarily. This is a classic example of munchausen’s trilemma. Either the reason is predicated on a series of sub-reasons leading to an infinite regression, or it tracks back to arbitrary axiomatic statements, or it’s ultimately circular, i.e., I’m moving out because I’m moving out. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 I’m still confused.,Leonard,2.0,1.0,The Bad Fish Paradigm
" Leonard, I don’t see how I could have made it any simpler. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Hey, qu’est q’wass up?",(entering),2.0,1.0,The Bad Fish Paradigm
 We just got back from that exhibit of those plasticised human cadavers.,Raj,2.0,1.0,The Bad Fish Paradigm
 And some of those skinless chicks were hot. ,Howard,2.0,1.0,The Bad Fish Paradigm
" If you’ll excuse me, I’m going to pack. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 That’s kind of an overreaction to a little harmless necrophilia. ,Howard,2.0,1.0,The Bad Fish Paradigm
" It’s not you, Howard, he says he’s moving out. ",Leonard,2.0,1.0,The Bad Fish Paradigm
 What did you do? Did you change the contrast or brightness settings on the television?,Raj,2.0,1.0,The Bad Fish Paradigm
 No.,Leonard,2.0,1.0,The Bad Fish Paradigm
 Did you take a band aid off in front of him? ,Raj,2.0,1.0,The Bad Fish Paradigm
 No.,Leonard,2.0,1.0,The Bad Fish Paradigm
" Did you buy generic ketchup, forget to rinse the sink, talk to him through the bathroom door? ",Howard,2.0,1.0,The Bad Fish Paradigm
" Adjust the thermostat, cook with cilantro, pronounce the T in often? ",Raj,2.0,1.0,The Bad Fish Paradigm
 No. ,Leonard,2.0,1.0,The Bad Fish Paradigm
 Did you make fun of trains? ,Howard,2.0,1.0,The Bad Fish Paradigm
" I didn’t do anything, he’s just gone insane.",Leonard,2.0,1.0,The Bad Fish Paradigm
" Well, we all knew this day was coming. ",Raj,2.0,1.0,The Bad Fish Paradigm
 That was fast. ,Leonard,2.0,1.0,The Bad Fish Paradigm
 It’s my pre-packed disaster evacuation bag. Recommended by the department of homeland security. And Sarah Connor. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Where are you gonna live? ,Leonard,2.0,1.0,The Bad Fish Paradigm
 Until I find a permanent place I will stay with friends. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Bye (runs out.) ,Howard,2.0,1.0,The Bad Fish Paradigm
" Well you can’t stay with me, I have a teeny tiny apartment. ",Raj,2.0,1.0,The Bad Fish Paradigm
" Excuse me, but isn’t hosting guests an aspect of Menushya Yajna, one of the five central religious duties or sacrifices of the Hindu householder? ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 I hate trains. ,Raj,2.0,1.0,The Bad Fish Paradigm
" Don’t be ridiculous, you love trains. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Yes I do, come on. See you later Leonard. (Sheldon drops keys in bowl and leaves without a word.)",Raj,2.0,1.0,The Bad Fish Paradigm
 This could work. ,Leonard,2.0,1.0,The Bad Fish Paradigm
 Raj’s apartment. ,Scene,2.0,1.0,The Bad Fish Paradigm
 This is a very old building. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Sixty years. Used to be a watch factory. ,Raj,2.0,1.0,The Bad Fish Paradigm
 Uh-oh.,Sheldon,2.0,1.0,The Bad Fish Paradigm
 What? ,Raj,2.0,1.0,The Bad Fish Paradigm
 Don’t you worry about the residual radium from the luminous dials?,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Not until now. ,Raj,2.0,1.0,The Bad Fish Paradigm
" I can’t believe I didn’t bring my gieger counter. You know, I had it on my bed and I didn’t pack it. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Well, if you’re not comfortable staying here, Sheldon…",Raj,2.0,1.0,The Bad Fish Paradigm
" I’m kidding, I packed it. It was a joke, I was subverting the conversational expectations. I believe they call that the, um, old switcheroo. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Terrific. ,Raj,2.0,1.0,The Bad Fish Paradigm
 Is that woman Aishwarya Rai?,television),2.0,1.0,The Bad Fish Paradigm
" Yes, isn’t she an amazing actress.",Raj,2.0,1.0,The Bad Fish Paradigm
" Actually, I’d say she’s a poor man’s Madhuri Dixit. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 How dare you. Aishwarya Rai is a Goddess. By comparison Madhuri Dixit is a leprous prostitute.,Raj,2.0,1.0,The Bad Fish Paradigm
" Sorry, I didn’t mean to offend you. Obviously you’re not that familiar with Indian cinema. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Howard’s house. The door rings. ,Scene,2.0,1.0,The Bad Fish Paradigm
 Who is it?,Howard,2.0,1.0,The Bad Fish Paradigm
 Strippergram. (Howard opens door. Outside are Raj and Sheldon.),Voice,2.0,1.0,The Bad Fish Paradigm
 Tag. You’re it. (Runs away.) ,Raj,2.0,1.0,The Bad Fish Paradigm
 Shouldn’t you have put him in a brown paper bag and set him on fire? ,Howard,2.0,1.0,The Bad Fish Paradigm
" Howard’s bedroom. Howard is in bed, Sheldon is on a blow up mattress on the floor.",Scene,2.0,1.0,The Bad Fish Paradigm
 I’ve never slept on an air mattress before. No lumbar support whatsoever. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Maybe you’d be happier on a park bench? ,Howard,2.0,1.0,The Bad Fish Paradigm
 I don’t see any way to get a park bench in here.,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Do you want to switch?,Howard,2.0,1.0,The Bad Fish Paradigm
" No, that’s fine. I’m perfectly comfortable sleeping on a bouncy castle. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Get out of bed, we’re switching.",Howard,2.0,1.0,The Bad Fish Paradigm
" Now, only if you want to.",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Just get in the bed!,Howard,2.0,1.0,The Bad Fish Paradigm
 What’s going on? Are you boys roughhousing? ,(off),2.0,1.0,The Bad Fish Paradigm
 We’re just talking ma. ,Howard,2.0,1.0,The Bad Fish Paradigm
" If you don’t settle down right now, I’m not going to let you have any more sleepovers. ",mother,2.0,1.0,The Bad Fish Paradigm
" For God’s sake, ma, I’m 27 years old. It’s not even a school night! (To Sheldon) Comfy now?",Howard,2.0,1.0,The Bad Fish Paradigm
 Meh. That poster of Halle Berry’s a little unnerving. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 So don’t look at it.,Howard,2.0,1.0,The Bad Fish Paradigm
 She’s like my fourth favourite catwoman.,Sheldon,2.0,1.0,The Bad Fish Paradigm
 No kidding?,Howard,2.0,1.0,The Bad Fish Paradigm
" Yeah, Julie Newmar, Michelle Pfieffer, Eartha Kitt and then her. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 What about Lee Meriwether?,Howard,2.0,1.0,The Bad Fish Paradigm
" Oh, I forgot about Lee Meriwether.",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Well I’m glad that’s settled. ,Howard,2.0,1.0,The Bad Fish Paradigm
" That makes Halle Berry my fifth favourite catwoman. There’s Julie Newmar, Michelle Pfieffer, Eartha Kitt, Lee Meriwether…",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Please, I’m begging you, go to sleep.",Howard,2.0,1.0,The Bad Fish Paradigm
" I’m trying, I’m counting catwomen. She did make a fine mutant in the X-Men movies though.",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Oh for God’s sake.,Howard,2.0,1.0,The Bad Fish Paradigm
" But she’s not my favourite of the X-Men, in order that would be Wolverine, Cyclops, oh wait, I forgot Professor X. Professor X, Wolverine, Cyclops, Iceman, then Storm, Angel, the Beast, oh wait, Nightcrawler. Professor X, Nightcrawler, Wolverine, Cyclops, Iceman, then Storm, Angel….",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Sheldon and Leonard’s apartment. There is an urgent rapping at the door.,Scene,2.0,1.0,The Bad Fish Paradigm
" I’m coming! (Opens the door. Sheldon falls inside, wearing his pyjamas. Howard is outside.)",Leonard,2.0,1.0,The Bad Fish Paradigm
" Hey, there he is, there’s my old buddy-bud-bud. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 What’s with him?,Leonard,2.0,1.0,The Bad Fish Paradigm
" Koothrappali dumped him on me, and he couldn’t get to sleep, so I gave him a glass of warm milk with a handful of my mom’s valium in it. But he still wouldn’t shut up, so, tag, you’re it. ",Howard,2.0,1.0,The Bad Fish Paradigm
 I’m ba-ack!,Sheldon,2.0,1.0,The Bad Fish Paradigm
 I still don’t know why you left.,Leonard,2.0,1.0,The Bad Fish Paradigm
 I can’t tell you.,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Why not.,Leonard,2.0,1.0,The Bad Fish Paradigm
 I promised Penny. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 You promised Penny what? ,Leonard,2.0,1.0,The Bad Fish Paradigm
 That I wouldn’t tell you the secret. Shhhhh!,Sheldon,2.0,1.0,The Bad Fish Paradigm
 What secret. Tell me the secret. ,Leonard,2.0,1.0,The Bad Fish Paradigm
" Mom smokes in the car. Jesus is okay with it, but we can’t tell Dad. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Not that secret, the other secret.",Leonard,2.0,1.0,The Bad Fish Paradigm
 I’m Batman. Shhhhh!,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Dammit, Sheldon! You said Penny told you a secret, what was the secret.",Leonard,2.0,1.0,The Bad Fish Paradigm
" Okay, I’ll tell you, but you can’t tell Leonard. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 I promise. ,Leonard,2.0,1.0,The Bad Fish Paradigm
 Penny lied about graduating from community college because she is afraid she’s not smart enough for Leonard. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 So it’s nothing I did? It’s her problem? ,Leonard,2.0,1.0,The Bad Fish Paradigm
 I drank milk that tasted funny. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Penny thinks I’m too smart for her, that’s ridiculous. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" I know, most of your work is extremely derivative. Don’t worry, that’s not a secret. Everybody knows. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 The hallway. Leonard is outside Penny’s door.,Scene,2.0,1.0,The Bad Fish Paradigm
 Hi.,door),2.0,1.0,The Bad Fish Paradigm
" Yeah, hi, listen, I know what’s been bothering you about us, and I have the answer. ",Leonard,2.0,1.0,The Bad Fish Paradigm
 What are you talking about.,Penny,2.0,1.0,The Bad Fish Paradigm
" First I want to say that it’s not Sheldon’s fault, he tried very hard to keep your secret, if Howard hadn’t drugged him he would have taken it to his grave. ",Leonard,2.0,1.0,The Bad Fish Paradigm
 He told you?,Penny,2.0,1.0,The Bad Fish Paradigm
" Yes, but it’s okay. Now that we know what the problem is, there’s a simple solution. (Hands her a brochure.) ",Leonard,2.0,1.0,The Bad Fish Paradigm
 Pasadena city college? ,Penny,2.0,1.0,The Bad Fish Paradigm
" A place for fun, a place for knowledge. See, this man here’s playing hacky sack, and this girl’s going to be a paralegal. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Wow, I get it, because Dr Leonard Hofstadter can’t date a girl without a fancy college degree. ",Penny,2.0,1.0,The Bad Fish Paradigm
" Well, it’s really not that fancy, it’s just a city college. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Right, but I have to have some sort of degree to date you? ",Penny,2.0,1.0,The Bad Fish Paradigm
 That doesn’t matter to me at all.,Leonard,2.0,1.0,The Bad Fish Paradigm
" So, it’s fine with you if I’m not smart. ",Penny,2.0,1.0,The Bad Fish Paradigm
" Absolutely. (She slams the door in his face.) Okay, this time I know where I went wrong. (Looking up and seeing the camera) Oh bite me! ",Leonard,2.0,1.0,The Bad Fish Paradigm
 Well I assume you’re not referring to digestive regularity? Because I’ve come to learn that such inquiries are inappropriate. ,Sheldon,2.0,1.0,The Bad Fish Paradigm
" No, I meant has he ever been involved with someone who wasn’t a braniac? ",Penny,2.0,1.0,The Bad Fish Paradigm
" Oh. Well, a few years ago he did go out with a woman who had a PhD in French Literature. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 How is that not a braniac? ,Penny,2.0,1.0,The Bad Fish Paradigm
" Well, for one thing, she was French. For another, it was literature. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" So, do you think that if Leonard and I keep dating he’ll eventually get bored with me. ",Penny,2.0,1.0,The Bad Fish Paradigm
 That depends.,Sheldon,2.0,1.0,The Bad Fish Paradigm
 On what? ,Penny,2.0,1.0,The Bad Fish Paradigm
 Do you have a working knowledge of quantum physics? ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 No.,Penny,2.0,1.0,The Bad Fish Paradigm
 Do you speak Klingon? ,Sheldon,2.0,1.0,The Bad Fish Paradigm
 No.,Penny,2.0,1.0,The Bad Fish Paradigm
 Do you know any card tricks?,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Okay, okay, you know, I get it, Leonard has no business being involved with a waitress slash actress who felt so insecure that she lied to him about finishing community college. ",Penny,2.0,1.0,The Bad Fish Paradigm
 Why would you lie about that?,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Well, he was going on and on about this college and that grad school and I didn’t want him to think I was some stupid loser. ",Penny,2.0,1.0,The Bad Fish Paradigm
" Okay, so, she said she wants to slow things down. It’s like saying “I’m really enjoying this meal, I’m going to slow down and savour it.” ",Leonard,2.0,1.0,The Bad Fish Paradigm
" No, it’s like “this fish tastes bad, so I’m going to slow down and spit it out.”",Howard,2.0,1.0,The Bad Fish Paradigm
 You being the fish.,Raj,2.0,1.0,The Bad Fish Paradigm
 I’m not the fish. ,Leonard,2.0,1.0,The Bad Fish Paradigm
" Oh really, did you make a second date.",Howard,2.0,1.0,The Bad Fish Paradigm
" Well, we sort of decided to wing it. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Oh, even I know that’s lame. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Okay, alright, let’s assume your hypothesis. We went to dinner, we talked, we laughed, we kissed, where could I have possibly gone wrong. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Think back, Leonard, the littlest things can set women off. Like, hey, the waitress is hot, I bet we could get her to come home with us. Or, how much does your mom weigh, I want to know what I’m getting into.",Howard,2.0,1.0,The Bad Fish Paradigm
 I didn’t say anything like that.,Leonard,2.0,1.0,The Bad Fish Paradigm
" Good, ‘cos they don’t work. ",Howard,2.0,1.0,The Bad Fish Paradigm
" They also don’t care for it if you stare at them and hyperventilate. Sadly, that’s my home run swing. ",Raj,2.0,1.0,The Bad Fish Paradigm
" Look, everything went fine. I didn’t even have to refer to my impromptu conversation starters. The woman across the hall is into me. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Let’s go to the tape. Look at her reaction to the goodnight kiss, no change in respiration, pupils un-dilated, no flushing of the chest.",Howard,2.0,1.0,The Bad Fish Paradigm
" Nice close up, by the way. ",Raj,2.0,1.0,The Bad Fish Paradigm
" Interesting, her jaws are clenched, no tongue access, clearly a bad sign amongst mating humans. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Oh, hey, Leonard, how was your date?",Howard,2.0,1.0,The Bad Fish Paradigm
" Bite me. Sheldon, how could you just sit there and let them spy on me?",Leonard,2.0,1.0,The Bad Fish Paradigm
" They were clever, Leonard. They exploited my complete lack of interest in what you were doing. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" You should thank us. When future generations try to determine why your relationship with Penny crashed and burned, this right here is the black box. ",Howard,2.0,1.0,The Bad Fish Paradigm
" What are you talking about, the date went fine. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Dude, she said she wants to slow things down.",Raj,2.0,1.0,The Bad Fish Paradigm
 That’s not a bad sign.,Leonard,2.0,1.0,The Bad Fish Paradigm
" Please, you might as well have been two iguana with no dewlap enlargement. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" And the worst sign of all is, you’re here and not there. ",Raj,2.0,1.0,The Bad Fish Paradigm
" I’m not there because I’m taking things slow. Which, by the way, compared to you guys approaches warp speed. And take down that camera. ",Leonard,2.0,1.0,The Bad Fish Paradigm
 He was a lot more fun when he had no hope. ,Raj,2.0,1.0,The Bad Fish Paradigm
 Give him time.,Howard,2.0,1.0,The Bad Fish Paradigm
 The laundry room. Sheldon is folding shirts. ,Scene,2.0,1.0,The Bad Fish Paradigm
 Hi.,(entering),2.0,1.0,The Bad Fish Paradigm
" Oh, hi Penny. FYI, the hot water is inadequate on machine 2 so colours only, and 4 is still releasing the fabric softener too early in the cycle so I’d avoid using that for your delicates. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 Thanks. ,once),2.0,1.0,The Bad Fish Paradigm
" Sheldon, may I ask you a question? ",Penny,2.0,1.0,The Bad Fish Paradigm
" I would prefer that you not, but I won’t go so far as to forbid it. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Alright, I heard yes, so… okay, here’s my question, has Leonard ever dated, you know, a regular girl. ",Penny,2.0,1.0,The Bad Fish Paradigm
 You thought the opposite of stupid loser was community college graduate? ,Sheldon,2.0,1.0,The Bad Fish Paradigm
" You know, there are a lot of successful people in this country who are community college graduates. ",Penny,2.0,1.0,The Bad Fish Paradigm
" Yeah, but you were neither. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Right, okay look, this is between you and me, you cannot tell Leonard any of this. ",Penny,2.0,1.0,The Bad Fish Paradigm
 You’re asking me to keep a secret?,Sheldon,2.0,1.0,The Bad Fish Paradigm
 Yeah. ,Penny,2.0,1.0,The Bad Fish Paradigm
" Well I’m sorry, but you would have had to express that desire before revealing the secret, so that I could choose whether or not I wanted to accept the covenant of secret keeping. You can’t impose a secret on an ex post facto basis. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
 What? ,Penny,2.0,1.0,The Bad Fish Paradigm
" Secret keeping is a complicated endeavour. One has to be concerned not only about what one says, but about facial expression, autonomic reflexes, when I try to deceive, I myself have more nervous tics than a lyme disease research facility. (Long pause.) It’s a joke. It relies on the hominymic relationship between tick the blood-sucking arachnid, and tic the involuntary muscular contraction. I made it up myself. ",Sheldon,2.0,1.0,The Bad Fish Paradigm
" Okay, look, if Leonard finds out that I lied, I will absolutely die of embarrassment. ",Penny,2.0,1.0,The Bad Fish Paradigm
 Physiologically impossible.,Sheldon,2.0,1.0,The Bad Fish Paradigm
" Oh Sheldon, please, look, I’m asking you as a friend. ",Penny,2.0,1.0,The Bad Fish Paradigm
 So you’re saying that friendship contains within it an inherent obligation to maintain confidences?,Sheldon,2.0,1.0,The Bad Fish Paradigm
 The stairwell.,Scene,2.0,1.0,The Bad Fish Paradigm
" So you see, what you’re eating is not technically yoghurt, because it doesn’t have enough live acidophilus cultures. It’s really just iced milk with carragenin added for thickness. ",Leonard,2.0,1.0,The Bad Fish Paradigm
" Oh, that’s very interesting.",Penny,2.0,1.0,The Bad Fish Paradigm
 It’s also not pink and has no berries.,Leonard,2.0,1.0,The Bad Fish Paradigm
" Yeah, but it doesn’t really answer my question.",Penny,2.0,1.0,The Bad Fish Paradigm
 What was your question again?,Leonard,2.0,1.0,The Bad Fish Paradigm
 Do you want some.,Penny,2.0,1.0,The Bad Fish Paradigm
" Oh, right, no, I’m lactose intolerant.",Leonard,2.0,1.0,The Bad Fish Paradigm
 Right.,Penny,2.0,1.0,The Bad Fish Paradigm
" So, gas.",Leonard,2.0,1.0,The Bad Fish Paradigm
 Got it. ,Penny,2.0,1.0,The Bad Fish Paradigm
" Well, good night. (They kiss. Camera cuts away to a wall mounted security cam above the lift. Leonard spots its movement and shuffles Penny away.)",Leonard,2.0,1.0,The Bad Fish Paradigm
 What are you doing?,Penny,2.0,1.0,The Bad Fish Paradigm
 There was a draft.,Leonard,2.0,1.0,The Bad Fish Paradigm
 I didn’t feel a draft. ,Penny,2.0,1.0,The Bad Fish Paradigm
 Why don’t we just go into your….,Leonard,2.0,1.0,The Bad Fish Paradigm
" If we were, the food would be better.",Sheldon,2.0,2.0,The Codpiece Topology
 How?,Leonard,2.0,2.0,The Codpiece Topology
 You know how I know we’re not in The Matrix?,Sheldon,2.0,2.0,The Codpiece Topology
 The university cafeteria.,Scene,2.0,2.0,The Codpiece Topology
" I bought him dinner and we kissed once, that was it. (Leaving) And he told me his name was Kimberley!",Raj,2.0,2.0,The Codpiece Topology
 You mean like you and Richard the slave girl?,Howard,2.0,2.0,The Codpiece Topology
 Technically it would only be rebound if he and Penny had actually engaged in physical intimacy.,Raj,2.0,2.0,The Codpiece Topology
" Yeah, so, be a tool. Go get yourself a little rebound stress release.",Howard,2.0,2.0,The Codpiece Topology
" Look, I like Leslie, but she’s not interested in dating as much as using men as tools for stress release.",Leonard,2.0,2.0,The Codpiece Topology
 You’d hit particulate soil on a colloidal suspension. Mud.,Sheldon,2.0,2.0,The Codpiece Topology
 I’d hit that.,Howard,2.0,2.0,The Codpiece Topology
 I think she’s smoking hot.,Raj,2.0,2.0,The Codpiece Topology
" Her research methodology is sloppy, she’s unjustifiably arrogant about loop quantum gravity, and to make matters worse she’s often mean to me.",Sheldon,2.0,2.0,The Codpiece Topology
 Why?,Raj,2.0,2.0,The Codpiece Topology
 Oh no.,Sheldon,2.0,2.0,The Codpiece Topology
 What about Leslie Winkle.,Raj,2.0,2.0,The Codpiece Topology
" It’s hard to say, I guess there’s just a time in every woman’s life when she gets tired of waking up on a strange futon with a bunch of people she doesn’t know.",Leslie,2.0,2.0,The Codpiece Topology
" Really, what changed?",Leonard,2.0,2.0,The Codpiece Topology
" No, I’m all done with casual sex. From now on I’m fully committed to the traditional relationship paradigm.",Leslie,2.0,2.0,The Codpiece Topology
 Are you suggesting another bout of stress release.,Leonard,2.0,2.0,The Codpiece Topology
" I thought it was a pretty good one, I gave him an L-O-L. Anyway, it got me thinking, now that you’re unattached maybe we can revisit our previous attachment.",Leslie,2.0,2.0,The Codpiece Topology
 Like blue ice falling out of an airplane lavatory. Yep.,Leonard,2.0,2.0,The Codpiece Topology
 Actually I read it. Wolowitz texted me. (Shows him text.) ,Leslie,2.0,2.0,The Codpiece Topology
 Where did you hear that?,Leonard,2.0,2.0,The Codpiece Topology
" Wow. So, I heard your relationship with Penny crashed to the ground like blue ice falling out of an airplane lavatory.",Leslie,2.0,2.0,The Codpiece Topology
" Well, if you’ll excuse me, I’m going to go do work that promises significant results, as opposed to what you do, which does not. Yeah, you heard me.",Sheldon,2.0,2.0,The Codpiece Topology
" Uh, sure.",Leonard,2.0,2.0,The Codpiece Topology
" Ooh, rush me to the burn unit. Hey, Leonard, do you have a second, I need to ask you something.",Leslie,2.0,2.0,The Codpiece Topology
