dialogue,person_scene,series,episode,episode_name_only
" Then, this is my first date.",Sheldon,4.0,1.0,The Robotic Manipulation
 No.,Penny,4.0,1.0,The Robotic Manipulation
 That depends. Does square-dancing with my sister at a Teens for Jesus Fourth of July Hoedown count as a date?,Sheldon,4.0,1.0,The Robotic Manipulation
" Yeah. Well, my question is, and I’m pretty sure I know the answer, is this your first date?",Penny,4.0,1.0,The Robotic Manipulation
" Given your community college education, I encourage you to ask me as many as possible.",Sheldon,4.0,1.0,The Robotic Manipulation
 Can I ask you a question?,Penny,4.0,1.0,The Robotic Manipulation
 Sorry. I just don’t want to be yet another flip-flop fatality.,Sheldon,4.0,1.0,The Robotic Manipulation
 Sheldon.,Penny,4.0,1.0,The Robotic Manipulation
 I wish you weren’t wearing flip-flops. It’s dangerous to drive in flip-flops.,Sheldon,4.0,1.0,The Robotic Manipulation
" No, no, I was just giving you a compliment.",Penny,4.0,1.0,The Robotic Manipulation
 Are you a homosexual?,Amy,4.0,1.0,The Robotic Manipulation
" Ah. Well, your hair looks very nice.",Penny,4.0,1.0,The Robotic Manipulation
 Dandruff shampoo. I have dry scalp.,Amy,4.0,1.0,The Robotic Manipulation
" Um, what is that scent you’re wearing? It smells great.",Penny,4.0,1.0,The Robotic Manipulation
 Don’t bother. I’ve wasted many an hour tilting at that particular windmill.,Sheldon,4.0,1.0,The Robotic Manipulation
 But the light indicates…,Amy,4.0,1.0,The Robotic Manipulation
" Yeah, it’s okay.",Penny,4.0,1.0,The Robotic Manipulation
 Neurobiologist. Your check engine light is on.,Amy,4.0,1.0,The Robotic Manipulation
" So, um, Amy, Sheldon tells me you’re a neuro something-or-other.",Penny,4.0,1.0,The Robotic Manipulation
 Penny’s car. Amy is now in the back seat.,Scene,4.0,1.0,The Robotic Manipulation
" Hold that thought. Hey, Howard, what’s going on? What? Hold on, Howard, Howard, slow down. The robot hand is stuck on your what? (To Raj) You’re not going to believe this.",rings),4.0,1.0,The Robotic Manipulation
" What would a toilet look like in Atlantis? How would you flush it? And when you did flush it, where would the poop go?",Raj,4.0,1.0,The Robotic Manipulation
 What?,Leonard,4.0,1.0,The Robotic Manipulation
 Where does he poop?,Raj,4.0,1.0,The Robotic Manipulation
 Yeah?,Leonard,4.0,1.0,The Robotic Manipulation
 You slipped and fell into a robot hand?,Raj,4.0,1.0,The Robotic Manipulation
 Howard’s bedroom.,Scene,4.0,1.0,The Robotic Manipulation
 Muggles.,Sheldon,4.0,1.0,The Robotic Manipulation
 I don’t know. I was just trying something.,Penny,4.0,1.0,The Robotic Manipulation
" I’m sorry, how is this better than uncomfortable silence?",Sheldon,4.0,1.0,The Robotic Manipulation
" I myself grew up in Nebraska. Small town outside of Omaha. You know, nice place, mostly family farms, a few meth labs.",Penny,4.0,1.0,The Robotic Manipulation
 No.,Amy,4.0,1.0,The Robotic Manipulation
" Any follow up, Amy?",Penny,4.0,1.0,The Robotic Manipulation
 All right. It was hell.,Sheldon,4.0,1.0,The Robotic Manipulation
" Well, why don’t you tell her?",Penny,4.0,1.0,The Robotic Manipulation
 No.,Sheldon,4.0,1.0,The Robotic Manipulation
" Okay. Uncomfortable silence it is. Hey, Sheldon, have you told Amy what it was like for you growing up in Texas?",Penny,4.0,1.0,The Robotic Manipulation
" No, thank you.",Amy,4.0,1.0,The Robotic Manipulation
" Oh, no, I wouldn’t care for that. Amy?",Sheldon,4.0,1.0,The Robotic Manipulation
" Guys, how ’bout some music?",Penny,4.0,1.0,The Robotic Manipulation
 Hmm. Would have been more flattered if you were a homosexual.,Amy,4.0,1.0,The Robotic Manipulation
 How about an acetylene torch?,Leonard,4.0,1.0,The Robotic Manipulation
 What? No saws! One circumcision was enough.,Howard,4.0,1.0,The Robotic Manipulation
" All right, uh, forget pulling. How about we get an electric saw and cut it off?",Raj,4.0,1.0,The Robotic Manipulation
" You do what you want, I’m not touching another man’s honey tree.",Leonard,4.0,1.0,The Robotic Manipulation
" A-All right, um, how about this. When, when Winnie the Pooh got his head stuck in the honey tree, his friends all grabbed onto him and pulled and pulled.",Raj,4.0,1.0,The Robotic Manipulation
" No, no! I loaded the wrong program. The hand thinks it’s holding a screwdriver in outer space. If you continue the program, it’s gonna start twisting.",Howard,4.0,1.0,The Robotic Manipulation
" Well, then let’s un-pause it.",Leonard,4.0,1.0,The Robotic Manipulation
" No, no! Don’t touch, the program is paused.",Howard,4.0,1.0,The Robotic Manipulation
" Okay, let’s see.",Leonard,4.0,1.0,The Robotic Manipulation
" Please, before my mother walks in, just get this off me!",Howard,4.0,1.0,The Robotic Manipulation
" Really? A robot hand’s got a death grip on your junk, dude. That’s funny, ask anyone.",Raj,4.0,1.0,The Robotic Manipulation
" Not funny, Leonard.",Howard,4.0,1.0,The Robotic Manipulation
" I’d suggest a lubricant, but I have a feeling you fell on some of that as well.",Leonard,4.0,1.0,The Robotic Manipulation
" Yes. Now, help me!",Howard,4.0,1.0,The Robotic Manipulation
 Penis first?,Raj,4.0,1.0,The Robotic Manipulation
 Yes.,Howard,4.0,1.0,The Robotic Manipulation
 Thank you.,Sheldon,4.0,1.0,The Robotic Manipulation
 That’s an amusing factoid.,Amy,4.0,1.0,The Robotic Manipulation
 Big night? The winter solstice is a big night. It’s over 14 hours in Southern California.,Sheldon,4.0,1.0,The Robotic Manipulation
" Hey, here’s another possible topic of conversation. This is a big night for Sheldon. Right, Sheldon?",Penny,4.0,1.0,The Robotic Manipulation
 A restaurant.,Scene,4.0,1.0,The Robotic Manipulation
" Right now, all I can think about is cookies and Hawaiian Punch.",Raj,4.0,1.0,The Robotic Manipulation
" You have any ideas, Raj?",Leonard,4.0,1.0,The Robotic Manipulation
" Yes, but that’s not the point! Get me out of here.",Howard,4.0,1.0,The Robotic Manipulation
 Why not?! Are you ashamed of your mother?!,(off),4.0,1.0,The Robotic Manipulation
 Don’t come up here!,Howard,4.0,1.0,The Robotic Manipulation
 I’ll bring them up with some Hawaiian Punch!,(off),4.0,1.0,The Robotic Manipulation
" That’s great, Mom, thanks!",Howard,4.0,1.0,The Robotic Manipulation
" Howard, I made cookies for you and your little friends!",(off),4.0,1.0,The Robotic Manipulation
 I…,Howard,4.0,1.0,The Robotic Manipulation
" Well, then what do you want us to do?",Leonard,4.0,1.0,The Robotic Manipulation
" Okay, I can’t believe this needs to be said out loud. No pulling, no saws, no torches.",Howard,4.0,1.0,The Robotic Manipulation
 Although that number would be fairly easy to calculate.,Sheldon,4.0,1.0,The Robotic Manipulation
 No.,Penny,4.0,1.0,The Robotic Manipulation
 Remarkable. Did you have sexual intercourse with all of these men?,Amy,4.0,1.0,The Robotic Manipulation
" My mistake. Now, assuming the left side of a bell curve peaking around the present, that would bring the total up to 193 men. Plus or minus eight men.",Sheldon,4.0,1.0,The Robotic Manipulation
 14.,Penny,4.0,1.0,The Robotic Manipulation
 I’m sorry. 16?,Sheldon,4.0,1.0,The Robotic Manipulation
" Whoa, wait, wait, wait. I did not start dating at 15.",Penny,4.0,1.0,The Robotic Manipulation
" Simple extrapolation. In the three years that I’ve known you, you were single for two. During that time, I saw 17 different suitors. If we work backwards, correcting for observation bias and postulate an initial dating age of 15…",Sheldon,4.0,1.0,The Robotic Manipulation
 What? Where did you get 171 men?,Penny,4.0,1.0,The Robotic Manipulation
 Your characterization of approximately 171 different men as a few.,Sheldon,4.0,1.0,The Robotic Manipulation
" Uh, yeah, I wouldn’t say many. A few. (Sheldon laugh’s strangely). What’s (imitates Sheldon’s laugh)",Penny,4.0,1.0,The Robotic Manipulation
" Once a year. It’s a deal I made with my mother in exchange for her silence on the matter, as well as the occasional use of her George Foreman Grill that seals in the flavour without the fat. How about you, Penny? Do you go on many dates?",Amy,4.0,1.0,The Robotic Manipulation
" So, um, Amy, what about you? Do you date much?",Penny,4.0,1.0,The Robotic Manipulation
" Apparently, a semi-incestuous Teens for Jesus Fourth of July Hoedown didn’t count.",Sheldon,4.0,1.0,The Robotic Manipulation
 Is this true?,Amy,4.0,1.0,The Robotic Manipulation
" No, no. My point is, uh, tonight is Sheldon’s first official date. Discuss.",Penny,4.0,1.0,The Robotic Manipulation
" Excuse me, could you help us out?",Leonard,4.0,1.0,The Robotic Manipulation
" Next time, take your own advice.",Raj,4.0,1.0,The Robotic Manipulation
 Don’t tug. No tugging.,Howard,4.0,1.0,The Robotic Manipulation
" Okay, come on. Almost there.",Leonard,4.0,1.0,The Robotic Manipulation
" A hospital,=.",Scene,4.0,1.0,The Robotic Manipulation
 Then 128.,Amy,4.0,1.0,The Robotic Manipulation
 I should think so.,Sheldon,4.0,1.0,The Robotic Manipulation
 Does volunteering for a scientific experiment in which orgasm was achieved by electronically stimulating the pleasure centres of the brain count?,Amy,4.0,1.0,The Robotic Manipulation
 This is an interesting topic. How many sexual encounters have you had?,Sheldon,4.0,1.0,The Robotic Manipulation
" No! No! No. Let’s just all finish our dinners, okay?",Penny,4.0,1.0,The Robotic Manipulation
" This is very interesting. Cultural perceptions are subjective. Penny, to your mind, are you a slut?",Amy,4.0,1.0,The Robotic Manipulation
" Okay, Sheldon, you are so wrong. That is not even close to the real number. I’m gonna need a drink over here.",Penny,4.0,1.0,The Robotic Manipulation
" So we multiply 193, minus 21 men before the loss of virginity, so 172 times 0.18 gives us 30.96 sexual partners. Let’s round that up to 31.",Sheldon,4.0,1.0,The Robotic Manipulation
" Okay, Sheldon, I think you’ve made your point.",Penny,4.0,1.0,The Robotic Manipulation
" Based on the number of awkward encounters I’ve had with strange men leaving her apartment in the morning, plus the number of times she’s returned home wearing the same clothes she wore the night before…",Sheldon,4.0,1.0,The Robotic Manipulation
 Oh.,Penny,4.0,1.0,The Robotic Manipulation
 Now can we have cookies and Hawaiian Punch?,Raj,4.0,1.0,The Robotic Manipulation
" No, you see, it’s more complicated than that. (Nurse switches off computer) No, wait! (The hand lets go) Winnie the Pooh is out of the honey tree.",Howard,4.0,1.0,The Robotic Manipulation
 Did you try turning it off and back on again?,Nurse,4.0,1.0,The Robotic Manipulation
 But it’s frozen.,Howard,4.0,1.0,The Robotic Manipulation
" Uh, it’s what controls the arm.",Leonard,4.0,1.0,The Robotic Manipulation
" I’m sorry, we don’t have a code for robot hand grasping a man’s penis. Why is it hooked up to a computer?",Nurse,4.0,1.0,The Robotic Manipulation
 You think you could be a little more discreet?,Howard,4.0,1.0,The Robotic Manipulation
" All right, all right. Hang on, stay calm. (Over PA system)  I need an orderly with a wheelchair. I got a robot hand grasping a man’s penis out here.",Nurse,4.0,1.0,The Robotic Manipulation
 Can you please just help me?,Howard,4.0,1.0,The Robotic Manipulation
" ‘Cause that’s all you needed, right?",Nurse,4.0,1.0,The Robotic Manipulation
 I only built the arm.,Howard,4.0,1.0,The Robotic Manipulation
 Where’s the rest of the robot?,Nurse,4.0,1.0,The Robotic Manipulation
 It’s a robot arm.,Howard,4.0,1.0,The Robotic Manipulation
" Yeah, we get that a lot. What is this?",Nurse,4.0,1.0,The Robotic Manipulation
 I slipped and fell.,Howard,4.0,1.0,The Robotic Manipulation
" My, my, my. What do we have here?",Nurse,4.0,1.0,The Robotic Manipulation
 I’ve decided not to procreate.,Sheldon,4.0,1.0,The Robotic Manipulation
" Hey, Howard, what’s up?",phone),4.0,1.0,The Robotic Manipulation
" Well, it’s not that late. You could still go out and look for number 32. Good night.",Sheldon,4.0,1.0,The Robotic Manipulation
" If I’d thought of that in the first place, I could’ve saved myself this whole night.",Penny,4.0,1.0,The Robotic Manipulation
 Curses.,Sheldon,4.0,1.0,The Robotic Manipulation
 Really? Your deeply religious born-again Christian mother wants a test-tube grandbaby born out of wedlock?,Penny,4.0,1.0,The Robotic Manipulation
 That’s no threat. My mother’s always wanted a grandchild.,Sheldon,4.0,1.0,The Robotic Manipulation
" Okay, you know what? I’m gonna come at this in a whole new way. Sheldon, if you try to make a baby with Amy in a petri dish, I’m gonna tell your mother on you.",Penny,4.0,1.0,The Robotic Manipulation
" In these uncertain times, doesn’t humanity deserve a gift?",Sheldon,4.0,1.0,The Robotic Manipulation
 You’re still on that?,Penny,4.0,1.0,The Robotic Manipulation
 Using in vitro fertilization and a surrogate uterus to gift humanity with our progeny.,Sheldon,4.0,1.0,The Robotic Manipulation
 And that is?,Penny,4.0,1.0,The Robotic Manipulation
" I’ll be happy to check the math, but numbers don’t lie, Penny. In any event, now that Amy and I have spent quality time together, I feel much more confident proceeding to the next stage of our relationship.",Sheldon,4.0,1.0,The Robotic Manipulation
 I did not have sex with 31 guys.,Penny,4.0,1.0,The Robotic Manipulation
 You were right. This was a very productive evening. I saw a whole new side of Amy Farrah Fowler tonight.,Sheldon,4.0,1.0,The Robotic Manipulation
 The stairwell. ,Scene,4.0,1.0,The Robotic Manipulation
 I’m guessing that future historians will condemn us for not taking this opportunity to kill Sheldon.,Howard,4.0,1.0,The Robotic Manipulation
" Amy pointed out that between the two of us, our genetic material has the potential of producing the first in a line of intellectually superior, benign overlords to guide humanity to a brighter tomorrow.",Sheldon,4.0,1.0,The Robotic Manipulation
 Wait a minute– a child? You never see this girl. You just e-mail and text and Twitter. Now you’re considering having a baby?,Leonard,4.0,1.0,The Robotic Manipulation
 Thank you.,napkin),4.0,1.0,The Robotic Manipulation
" Well, my work in physics, her work in neurobiology, and most recently, the possibility of our having a child together.",Sheldon,4.0,1.0,The Robotic Manipulation
" Okay, well, what do you communicate about?",Penny,4.0,1.0,The Robotic Manipulation
" All right, everyone pay attention. Yes, I have a friend named Amy Farrah Fowler. Yes, she is female. Yes, we communicate on a daily basis, but no, she is not my girlfriend.",Sheldon,4.0,1.0,The Robotic Manipulation
 Shamy. I am so digging the Shamy.,(squeals),4.0,1.0,The Robotic Manipulation
" Or, as we call them, Shamy.",Howard,4.0,1.0,The Robotic Manipulation
" Oh, my God! Sheldon and Amy.",Penny,4.0,1.0,The Robotic Manipulation
" Raj and I entered Sheldon’s information on a dating site, and it spit out Amy Farrah Fowler.",Howard,4.0,1.0,The Robotic Manipulation
" Ah, du-du-du-du-du. How did they meet?",Penny,4.0,1.0,The Robotic Manipulation
 She’s not my girlfriend.,Sheldon,4.0,1.0,The Robotic Manipulation
" Are you telling me, for the past four months I have been asking you what’s new and you never thought to go with Sheldon has a girlfriend?",Penny,4.0,1.0,The Robotic Manipulation
" I wouldn’t say amazing. At best, it’s a modest leap forward from the basic technology that gave us Country Bear Jamboree.",Sheldon,4.0,1.0,The Robotic Manipulation
" Yeah, yeah, great. Howard, uh, slow down. What do you mean it happened again?",Leonard,4.0,1.0,The Robotic Manipulation
 Four months.,Leonard,4.0,1.0,The Robotic Manipulation
 How long has this been going on?,Penny,4.0,1.0,The Robotic Manipulation
 She’s not my girlfriend.,Sheldon,4.0,1.0,The Robotic Manipulation
 Sheldon has a girlfriend?,Penny,4.0,1.0,The Robotic Manipulation
 His girlfriend.,Leonard,4.0,1.0,The Robotic Manipulation
 Who’s Amy?,Penny,4.0,1.0,The Robotic Manipulation
" Excuse me. Oh. Amy’s at the dry cleaners, and she’s made a very amusing pun. “I don’t care for perchloroethylene, and I don’t like glycol ether.” Get it? She doesn’t like glycol ether. Sounds like either. (Taps in reply) L-O-L.",alert),4.0,1.0,The Robotic Manipulation
 Borrowed. The trick is to carry it out to your car like you own it.,Howard,4.0,1.0,The Robotic Manipulation
 You stole it?,Penny,4.0,1.0,The Robotic Manipulation
 You kidding? They still think it’s in a secure locker at JPL.,Howard,4.0,1.0,The Robotic Manipulation
 Does NASA know you’re using that thing as a napkin holder?,Penny,4.0,1.0,The Robotic Manipulation
 A few moments later.,Scene,4.0,1.0,The Robotic Manipulation
" No, not peace. Hang on.",Howard,4.0,1.0,The Robotic Manipulation
 Yes? (Howard types. The hand puts up two fingers to Sheldon.) Peace?,Sheldon,4.0,1.0,The Robotic Manipulation
" Hey, Sheldon?",Howard,4.0,1.0,The Robotic Manipulation
" Okay, I have a question.",Penny,4.0,1.0,The Robotic Manipulation
" Oh, God.",Penny,4.0,1.0,The Robotic Manipulation
" I’m quite aware of the way humans usually reproduce, which is messy, unsanitary, and based on living next to you for three years, involves loud and unnecessary appeals to a deity.",Sheldon,4.0,1.0,The Robotic Manipulation
" Oh, honey, did your mom not have the talk with you? You know, when your private parts started growing?",Penny,4.0,1.0,The Robotic Manipulation
 Why on Earth would we have sex?,Sheldon,4.0,1.0,The Robotic Manipulation
 You don’t even like people touching you. How are you going to have sex?,Penny,4.0,1.0,The Robotic Manipulation
" Yes, Penny.",Sheldon,4.0,1.0,The Robotic Manipulation
" Oh ha-ha, oh. That’s amazing.",Penny,4.0,1.0,The Robotic Manipulation
" Okay, here we go. Passing the soy sauce. Put out your hand.",Howard,4.0,1.0,The Robotic Manipulation
 I thought you broke up with her. Why is she here?,Sheldon,4.0,1.0,The Robotic Manipulation
 Really? They’re going to make a robot that spits on your hamburger?,Penny,4.0,1.0,The Robotic Manipulation
" You realize, Penny, that the technology that went into this arm will one day make unskilled food servers such as yourself obsolete.",Sheldon,4.0,1.0,The Robotic Manipulation
 Just wait.,Howard,4.0,1.0,The Robotic Manipulation
" Yeah, we all are.",Leonard,4.0,1.0,The Robotic Manipulation
" Oh, it’s not bad. Kind of hungry.",Penny,4.0,1.0,The Robotic Manipulation
 So how’s work?,Leonard,4.0,1.0,The Robotic Manipulation
 She’s not my girlfriend.,Sheldon,4.0,1.0,The Robotic Manipulation
" Actually, I’m paraphrasing. Having been raised in a Christian household, I’m uncomfortable with the language he used. And to be honest, I’m not entirely comfortable with cockamamie.",Sheldon,4.0,1.0,The Robotic Manipulation
 Leonard said cockamamie?,Penny,4.0,1.0,The Robotic Manipulation
" I did. He said, and I quote, ask Penny, it was her cockamamie idea.",Sheldon,4.0,1.0,The Robotic Manipulation
" Well, go ask Leonard.",Penny,4.0,1.0,The Robotic Manipulation
 You know I don’t drive.,Sheldon,4.0,1.0,The Robotic Manipulation
 What?,Penny,4.0,1.0,The Robotic Manipulation
 Wait. You have to drive me.,Sheldon,4.0,1.0,The Robotic Manipulation
" Oh, that’s great. Have fun.",Penny,4.0,1.0,The Robotic Manipulation
 I’ve decided to take your advice and have arranged to go on a date with Amy Farrah Fowler.,Sheldon,4.0,1.0,The Robotic Manipulation
 What do you want?,Penny,4.0,1.0,The Robotic Manipulation
" If you’re looking for an example of a waste of time, I would refer you to the conversation we’re having right now.",Sheldon,4.0,1.0,The Robotic Manipulation
" Yeah, my point is it’s a waste of time.",Penny,4.0,1.0,The Robotic Manipulation
 I know. I can see the shadow of your feet under the door.,Sheldon,4.0,1.0,The Robotic Manipulation
 You do realize I stand on the other side of the door waiting for you to finish knocking three times.,Penny,4.0,1.0,The Robotic Manipulation
" (Knock, knock, knock) Penny. (Knock, knock, knock) Penny. (Knock, knock, knock) Penny.",Sheldon,4.0,1.0,The Robotic Manipulation
 The hallway.,Scene,4.0,1.0,The Robotic Manipulation
 The apartment. A robotic arm is extracting some Chinese takeaway from a bag controlled by Howard.,Scene,4.0,1.0,The Robotic Manipulation
 But it’s Thursday. Thursday’s pizza night.,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" No, thank you. I’m not eating pizza tonight.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
" Sheldon, six bucks.",Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
 Okay.,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" Okay, here’s my question. Didn’t you already do that?",Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" Essentially, yes.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 So you want to turn yourself into some sort of robot?,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
 Correct.,Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
" Wait. Cybernetics is robot stuff, right?",Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" In order to live long enough to fuse my consciousness with cybernetics, I need to change my diet.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
" Sorry, sorry, sorry, sorry, sorry.",Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" No, no, don’t ask.",Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
 For what?,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
 It’s a small price to pay.,Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 Really? You’re changing the Sheldonian calendar?,Howard,4.0,2.0,The Cruciferous Vegetable Amplification
" Not for me. Thursday is now Cruciferous Vegetable Night. Tonight’s selection, brussels sprouts.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 Let’s get you to the hospital.,Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
" I haven’t. I’ve been meaning to, but who has the time?",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 Have you had your appendix out?,Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
" It’s part of an unlikely scenario that involves sleepwalking and a 24-hour flower mart with a less-than-vigilant proprietor. Oh, Lord, my belly!",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 When would you have accidentally eaten chrysanthemum blossoms?,Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
" Well, if it’s not cholera, then based on a quick Internet search, the other explanations in decreasing order of likelihood are Hirschsprung’s Disease, botulism, a 30-foot tapeworm or accidental ingestion of chrysanthemum blossoms.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
" There’s no cholera in Pasadena. Just like last summer, when there was no malaria in Pasadena.",Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
 I have pain radiating from my navel to my lower right abdomen. I’m nauseated and feverish. I believe I may have cholera.,Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 What the hell? What’s the matter?,Leonard,4.0,2.0,The Cruciferous Vegetable Amplification
" (Knock, knock, knock) Ugh. (Knock, knock, knock) U-u-ugh. (Knock, knock, knock) Lenu-u-ugh.",(off),4.0,2.0,The Cruciferous Vegetable Amplification
 Leonard’s bedroom,Scene,4.0,2.0,The Cruciferous Vegetable Amplification
 I know! (Raj whispers to him) And he says he’s not gonna stop. (Raj whispers to him urgently) Then see a shrink and figure out how to talk to women.,Howard,4.0,2.0,The Cruciferous Vegetable Amplification
" Oh, my God, that is so creepy!",Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" Oh, he watches you from his car with high-powered binoculars.",Howard,4.0,2.0,The Cruciferous Vegetable Amplification
" No, it won’t. Um, how does he know I jog?",Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" That’s an excellent idea. Yeah, if we chat, it will create the illusion of time going faster.",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 Don’t have one.,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
 What about your pedometer?,Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
 I don’t have one.,Penny,4.0,2.0,The Cruciferous Vegetable Amplification
" No, the Flash shirt is because it’s Friday, but it’s nice when things work out. Where’s your heart rate monitor?",Sheldon,4.0,2.0,The Cruciferous Vegetable Amplification
